Year,OBS_STATUS,UNIT_MULT,BASE_PER,COMMENT_OBS,SOURCE_DETAIL,SERIES,REF_AREA,COMPOSITE_BREAKDOWN,UNIT_MEASURE,DATA_LAST_UPDATE,TIME_DETAIL,Value
2022,A,0,2017,Does not include regional and local government;Break in series: change in methodology,UNESCO Institute for Statistics.  Data extracted on 31 October 2025.,GB_XPD_CUL_PBPV,404,None,CON_PPP_USD,2025-12-11T00:00:00,2022,28.14925
2021,A,0,2017,Partial data; Includes only expenditure at national level of government;Break in series: change in methodology,UNESCO Institute for Statistics.  Data extracted on 31 October 2025.,GB_XPD_CULNAT_PB,404,None,CON_PPP_USD,2025-12-11T00:00:00,2022,6.72832
2022,A,0,2017,Partial data; Includes only expenditure at national level of government;Break in series: change in methodology,UNESCO Institute for Statistics.  Data extracted on 31 October 2025.,GB_XPD_CULNAT_PB,404,None,CON_PPP_USD,2025-12-11T00:00:00,2022,33.95635
2021,A,0,2017,Break in series: change in methodology,UNESCO Institute for Statistics.  Data extracted on 31 October 2025.,GB_XPD_CULNAT_PB,404,LG_NAT,CON_PPP_USD,2025-12-11T00:00:00,2022,6.72832
2022,A,0,2017,Break in series: change in methodology,UNESCO Institute for Statistics.  Data extracted on 31 October 2025.,GB_XPD_CULNAT_PB,404,LG_NAT,CON_PPP_USD,2025-12-11T00:00:00,2022,33.95635
2022,A,0,2017,Partial data; Does not include private expenditure on natural heritage;Does not include regional and local government;Break in series: change in methodology,UNESCO Institute for Statistics.  Data extracted on 31 October 2025.,GB_XPD_CULNAT_PBPV,404,None,CON_PPP_USD,2025-12-11T00:00:00,2022,33.95848
2022,A,0,2017,Partial data; Does not include private expenditure on natural heritage;Break in series: change in methodology,UNESCO Institute for Statistics.  Data extracted on 31 October 2025.,GB_XPD_CULNAT_PV,404,None,CON_PPP_USD,2025-12-11T00:00:00,2022,0.00213
2022,A,0,2017,Break in series: change in methodology,UNESCO Institute for Statistics.  Data extracted on 31 October 2025.,GB_XPD_NAT_PBPV,404,None,CON_PPP_USD,2025-12-11T00:00:00,2022,5.80923
