Year,OBS_STATUS,UNIT_MULT,SOURCE_DETAIL,SERIES,REF_AREA,URBANISATION,UNIT_MEASURE,DATA_LAST_UPDATE,TIME_DETAIL,Value
2020,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SP_ACS_BSRVH2O,404,None,PT,2025-09-16T00:00:00,2024,62.3182106
2021,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SP_ACS_BSRVH2O,404,None,PT,2025-09-16T00:00:00,2024,63.14266968
2022,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SP_ACS_BSRVH2O,404,None,PT,2025-09-16T00:00:00,2024,63.9642601
2023,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SP_ACS_BSRVH2O,404,None,PT,2025-09-16T00:00:00,2024,64.7820816
2024,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SP_ACS_BSRVH2O,404,None,PT,2025-09-16T00:00:00,2024,65.59659576
2000,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SP_ACS_BSRVH2O,404,R,PT,2025-09-16T00:00:00,2024,35.4168663
2001,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SP_ACS_BSRVH2O,404,R,PT,2025-09-16T00:00:00,2024,36.25368118
2002,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SP_ACS_BSRVH2O,404,R,PT,2025-09-16T00:00:00,2024,37.09082413
2003,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SP_ACS_BSRVH2O,404,R,PT,2025-09-16T00:00:00,2024,37.92829895
2004,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SP_ACS_BSRVH2O,404,R,PT,2025-09-16T00:00:00,2024,38.76610565
2005,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SP_ACS_BSRVH2O,404,R,PT,2025-09-16T00:00:00,2024,39.60424042
2006,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SP_ACS_BSRVH2O,404,R,PT,2025-09-16T00:00:00,2024,40.44270706
2007,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SP_ACS_BSRVH2O,404,R,PT,2025-09-16T00:00:00,2024,41.28150177
2008,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SP_ACS_BSRVH2O,404,R,PT,2025-09-16T00:00:00,2024,42.12062836
2009,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SP_ACS_BSRVH2O,404,R,PT,2025-09-16T00:00:00,2024,42.96008682
2010,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SP_ACS_BSRVH2O,404,R,PT,2025-09-16T00:00:00,2024,43.79987335
2011,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SP_ACS_BSRVH2O,404,R,PT,2025-09-16T00:00:00,2024,44.63998795
2012,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SP_ACS_BSRVH2O,404,R,PT,2025-09-16T00:00:00,2024,45.48043823
2013,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SP_ACS_BSRVH2O,404,R,PT,2025-09-16T00:00:00,2024,46.32121658
2014,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SP_ACS_BSRVH2O,404,R,PT,2025-09-16T00:00:00,2024,47.162323
2015,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SP_ACS_BSRVH2O,404,R,PT,2025-09-16T00:00:00,2024,48.00376129
2016,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SP_ACS_BSRVH2O,404,R,PT,2025-09-16T00:00:00,2024,48.84553146
2017,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SP_ACS_BSRVH2O,404,R,PT,2025-09-16T00:00:00,2024,49.6876297
2018,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SP_ACS_BSRVH2O,404,R,PT,2025-09-16T00:00:00,2024,50.530056
2019,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SP_ACS_BSRVH2O,404,R,PT,2025-09-16T00:00:00,2024,51.37281799
2020,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SP_ACS_BSRVH2O,404,R,PT,2025-09-16T00:00:00,2024,52.21590805
2021,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SP_ACS_BSRVH2O,404,R,PT,2025-09-16T00:00:00,2024,53.05932617
2022,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SP_ACS_BSRVH2O,404,R,PT,2025-09-16T00:00:00,2024,53.90307617
2023,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SP_ACS_BSRVH2O,404,R,PT,2025-09-16T00:00:00,2024,54.74715805
2024,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SP_ACS_BSRVH2O,404,R,PT,2025-09-16T00:00:00,2024,55.59156799
2000,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SP_ACS_BSRVH2O,404,U,PT,2025-09-16T00:00:00,2024,85.40257263
2001,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SP_ACS_BSRVH2O,404,U,PT,2025-09-16T00:00:00,2024,85.5464859
2002,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SP_ACS_BSRVH2O,404,U,PT,2025-09-16T00:00:00,2024,85.69050598
2003,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SP_ACS_BSRVH2O,404,U,PT,2025-09-16T00:00:00,2024,85.8346405
2004,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SP_ACS_BSRVH2O,404,U,PT,2025-09-16T00:00:00,2024,85.97888184
2005,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SP_ACS_BSRVH2O,404,U,PT,2025-09-16T00:00:00,2024,86.12324524
2006,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SP_ACS_BSRVH2O,404,U,PT,2025-09-16T00:00:00,2024,86.26771545
2007,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SP_ACS_BSRVH2O,404,U,PT,2025-09-16T00:00:00,2024,86.41229248
2008,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SP_ACS_BSRVH2O,404,U,PT,2025-09-16T00:00:00,2024,86.55698395
2009,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SP_ACS_BSRVH2O,404,U,PT,2025-09-16T00:00:00,2024,86.70178986
2010,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SP_ACS_BSRVH2O,404,U,PT,2025-09-16T00:00:00,2024,86.84671021
2011,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SP_ACS_BSRVH2O,404,U,PT,2025-09-16T00:00:00,2024,86.99173737
2012,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SP_ACS_BSRVH2O,404,U,PT,2025-09-16T00:00:00,2024,87.13687134
2013,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SP_ACS_BSRVH2O,404,U,PT,2025-09-16T00:00:00,2024,87.28212738
2014,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SP_ACS_BSRVH2O,404,U,PT,2025-09-16T00:00:00,2024,87.42749023
2015,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SP_ACS_BSRVH2O,404,U,PT,2025-09-16T00:00:00,2024,87.57296753
2016,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SP_ACS_BSRVH2O,404,U,PT,2025-09-16T00:00:00,2024,87.71855164
2017,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SP_ACS_BSRVH2O,404,U,PT,2025-09-16T00:00:00,2024,87.86425018
2018,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SP_ACS_BSRVH2O,404,U,PT,2025-09-16T00:00:00,2024,88.01006317
2019,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SP_ACS_BSRVH2O,404,U,PT,2025-09-16T00:00:00,2024,88.15598297
2020,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SP_ACS_BSRVH2O,404,U,PT,2025-09-16T00:00:00,2024,88.30201721
2021,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SP_ACS_BSRVH2O,404,U,PT,2025-09-16T00:00:00,2024,88.44816589
2022,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SP_ACS_BSRVH2O,404,U,PT,2025-09-16T00:00:00,2024,88.59442139
2023,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SP_ACS_BSRVH2O,404,U,PT,2025-09-16T00:00:00,2024,88.74079895
2024,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SP_ACS_BSRVH2O,404,U,PT,2025-09-16T00:00:00,2024,88.8872757
2000,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SP_ACS_BSRVSAN,404,None,PT,2025-09-16T00:00:00,2024,23.64738083
2001,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SP_ACS_BSRVSAN,404,None,PT,2025-09-16T00:00:00,2024,24.31645966
2002,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SP_ACS_BSRVSAN,404,None,PT,2025-09-16T00:00:00,2024,25.03460884
2003,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SP_ACS_BSRVSAN,404,None,PT,2025-09-16T00:00:00,2024,25.75351715
2004,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SP_ACS_BSRVSAN,404,None,PT,2025-09-16T00:00:00,2024,26.47311401
2005,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SP_ACS_BSRVSAN,404,None,PT,2025-09-16T00:00:00,2024,27.19322777
2006,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SP_ACS_BSRVSAN,404,None,PT,2025-09-16T00:00:00,2024,27.91389465
2007,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SP_ACS_BSRVSAN,404,None,PT,2025-09-16T00:00:00,2024,28.6350441
2008,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SP_ACS_BSRVSAN,404,None,PT,2025-09-16T00:00:00,2024,29.35659981
2009,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SP_ACS_BSRVSAN,404,None,PT,2025-09-16T00:00:00,2024,30.07841301
2010,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SP_ACS_BSRVSAN,404,None,PT,2025-09-16T00:00:00,2024,30.80049515
2011,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SP_ACS_BSRVSAN,404,None,PT,2025-09-16T00:00:00,2024,31.52291679
2012,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SP_ACS_BSRVSAN,404,None,PT,2025-09-16T00:00:00,2024,32.24552536
2013,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SP_ACS_BSRVSAN,404,None,PT,2025-09-16T00:00:00,2024,32.96824646
2014,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SP_ACS_BSRVSAN,404,None,PT,2025-09-16T00:00:00,2024,33.6908989
2015,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SP_ACS_BSRVSAN,404,None,PT,2025-09-16T00:00:00,2024,34.41336823
2016,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SP_ACS_BSRVSAN,404,None,PT,2025-09-16T00:00:00,2024,35.13553619
2017,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SP_ACS_BSRVSAN,404,None,PT,2025-09-16T00:00:00,2024,35.85725021
2018,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SP_ACS_BSRVSAN,404,None,PT,2025-09-16T00:00:00,2024,36.57838821
2019,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SP_ACS_BSRVSAN,404,None,PT,2025-09-16T00:00:00,2024,37.29879761
2020,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SP_ACS_BSRVSAN,404,None,PT,2025-09-16T00:00:00,2024,38.01834106
2021,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SP_ACS_BSRVSAN,404,None,PT,2025-09-16T00:00:00,2024,38.73687744
2022,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SP_ACS_BSRVSAN,404,None,PT,2025-09-16T00:00:00,2024,39.45425415
2023,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SP_ACS_BSRVSAN,404,None,PT,2025-09-16T00:00:00,2024,40.17033768
2024,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SP_ACS_BSRVSAN,404,None,PT,2025-09-16T00:00:00,2024,40.88496399
2000,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SP_ACS_BSRVSAN,404,R,PT,2025-09-16T00:00:00,2024,22.32587051
2001,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SP_ACS_BSRVSAN,404,R,PT,2025-09-16T00:00:00,2024,23.03476715
2002,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SP_ACS_BSRVSAN,404,R,PT,2025-09-16T00:00:00,2024,23.7975769
2003,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SP_ACS_BSRVSAN,404,R,PT,2025-09-16T00:00:00,2024,24.56360626
2004,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SP_ACS_BSRVSAN,404,R,PT,2025-09-16T00:00:00,2024,25.33285332
2005,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SP_ACS_BSRVSAN,404,R,PT,2025-09-16T00:00:00,2024,26.10531998
2006,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SP_ACS_BSRVSAN,404,R,PT,2025-09-16T00:00:00,2024,26.88100624
2007,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SP_ACS_BSRVSAN,404,R,PT,2025-09-16T00:00:00,2024,27.65991211
2008,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SP_ACS_BSRVSAN,404,R,PT,2025-09-16T00:00:00,2024,28.44203758
2009,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SP_ACS_BSRVSAN,404,R,PT,2025-09-16T00:00:00,2024,29.22738075
2010,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SP_ACS_BSRVSAN,404,R,PT,2025-09-16T00:00:00,2024,30.01594353
2011,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SP_ACS_BSRVSAN,404,R,PT,2025-09-16T00:00:00,2024,30.80772591
2012,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SP_ACS_BSRVSAN,404,R,PT,2025-09-16T00:00:00,2024,31.60272789
2013,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SP_ACS_BSRVSAN,404,R,PT,2025-09-16T00:00:00,2024,32.40094757
2014,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SP_ACS_BSRVSAN,404,R,PT,2025-09-16T00:00:00,2024,33.20238876
2015,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SP_ACS_BSRVSAN,404,R,PT,2025-09-16T00:00:00,2024,34.00704575
2016,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SP_ACS_BSRVSAN,404,R,PT,2025-09-16T00:00:00,2024,34.81492615
2017,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SP_ACS_BSRVSAN,404,R,PT,2025-09-16T00:00:00,2024,35.62602234
2018,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SP_ACS_BSRVSAN,404,R,PT,2025-09-16T00:00:00,2024,36.44033813
2019,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SP_ACS_BSRVSAN,404,R,PT,2025-09-16T00:00:00,2024,37.25787354
2020,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SP_ACS_BSRVSAN,404,R,PT,2025-09-16T00:00:00,2024,38.07862854
2021,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SP_ACS_BSRVSAN,404,R,PT,2025-09-16T00:00:00,2024,38.90260315
2022,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SP_ACS_BSRVSAN,404,R,PT,2025-09-16T00:00:00,2024,39.72979736
2023,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SP_ACS_BSRVSAN,404,R,PT,2025-09-16T00:00:00,2024,40.56021118
2024,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SP_ACS_BSRVSAN,404,R,PT,2025-09-16T00:00:00,2024,41.39384079
2000,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SP_ACS_BSRVSAN,404,U,PT,2025-09-16T00:00:00,2024,28.96929932
2001,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SP_ACS_BSRVSAN,404,U,PT,2025-09-16T00:00:00,2024,29.36755371
2002,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SP_ACS_BSRVSAN,404,U,PT,2025-09-16T00:00:00,2024,29.80520821
2003,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SP_ACS_BSRVSAN,404,U,PT,2025-09-16T00:00:00,2024,30.24391747
2004,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SP_ACS_BSRVSAN,404,U,PT,2025-09-16T00:00:00,2024,30.68368149
2005,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SP_ACS_BSRVSAN,404,U,PT,2025-09-16T00:00:00,2024,31.12449837
2006,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SP_ACS_BSRVSAN,404,U,PT,2025-09-16T00:00:00,2024,31.56637001
2007,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SP_ACS_BSRVSAN,404,U,PT,2025-09-16T00:00:00,2024,32.00929642
2008,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SP_ACS_BSRVSAN,404,U,PT,2025-09-16T00:00:00,2024,32.45327759
2009,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SP_ACS_BSRVSAN,404,U,PT,2025-09-16T00:00:00,2024,32.89831161
2010,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SP_ACS_BSRVSAN,404,U,PT,2025-09-16T00:00:00,2024,33.34440231
2011,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SP_ACS_BSRVSAN,404,U,PT,2025-09-16T00:00:00,2024,33.79154587
2012,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SP_ACS_BSRVSAN,404,U,PT,2025-09-16T00:00:00,2024,34.23974228
2013,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SP_ACS_BSRVSAN,404,U,PT,2025-09-16T00:00:00,2024,34.68899536
2014,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SP_ACS_BSRVSAN,404,U,PT,2025-09-16T00:00:00,2024,35.1393013
2015,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SP_ACS_BSRVSAN,404,U,PT,2025-09-16T00:00:00,2024,35.5906601
2016,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SP_ACS_BSRVSAN,404,U,PT,2025-09-16T00:00:00,2024,36.04307556
2017,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SP_ACS_BSRVSAN,404,U,PT,2025-09-16T00:00:00,2024,36.49654388
2018,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SP_ACS_BSRVSAN,404,U,PT,2025-09-16T00:00:00,2024,36.95106888
2019,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SP_ACS_BSRVSAN,404,U,PT,2025-09-16T00:00:00,2024,37.40664673
