Year,OBS_STATUS,UNIT_MULT,SOURCE_DETAIL,SERIES,REF_AREA,UNIT_MEASURE,DATA_LAST_UPDATE,TIME_DETAIL,Value
2000,E,0,UNCTADstat. Data compiled by UNCTAD and WTO.,TX_IMP_GBSVR,404,PT,2025-03-19T00:00:00,2023,0.047302
2001,E,0,UNCTADstat. Data compiled by UNCTAD and WTO.,TX_IMP_GBSVR,404,PT,2025-03-19T00:00:00,2023,0.052687
2002,E,0,UNCTADstat. Data compiled by UNCTAD and WTO.,TX_IMP_GBSVR,404,PT,2025-03-19T00:00:00,2023,0.043643
2003,E,0,UNCTADstat. Data compiled by UNCTAD and WTO.,TX_IMP_GBSVR,404,PT,2025-03-19T00:00:00,2023,0.037076
2004,E,0,UNCTADstat. Data compiled by UNCTAD and WTO.,TX_IMP_GBSVR,404,PT,2025-03-19T00:00:00,2023,0.042139
2005,E,0,UNCTADstat. Data compiled by UNCTAD and WTO.,TX_IMP_GBSVR,404,PT,2025-03-19T00:00:00,2023,0.043781
2006,E,0,UNCTADstat. Data compiled by UNCTAD and WTO.,TX_IMP_GBSVR,404,PT,2025-03-19T00:00:00,2023,0.047812
2007,E,0,UNCTADstat. Data compiled by UNCTAD and WTO.,TX_IMP_GBSVR,404,PT,2025-03-19T00:00:00,2023,0.048216
2008,E,0,UNCTADstat. Data compiled by UNCTAD and WTO.,TX_IMP_GBSVR,404,PT,2025-03-19T00:00:00,2023,0.048425
2009,E,0,UNCTADstat. Data compiled by UNCTAD and WTO.,TX_IMP_GBSVR,404,PT,2025-03-19T00:00:00,2023,0.051512
2010,E,0,UNCTADstat. Data compiled by UNCTAD and WTO.,TX_IMP_GBSVR,404,PT,2025-03-19T00:00:00,2023,0.053613
2011,E,0,UNCTADstat. Data compiled by UNCTAD and WTO.,TX_IMP_GBSVR,404,PT,2025-03-19T00:00:00,2023,0.051489
2012,E,0,UNCTADstat. Data compiled by UNCTAD and WTO.,TX_IMP_GBSVR,404,PT,2025-03-19T00:00:00,2023,0.056843
2013,E,0,UNCTADstat. Data compiled by UNCTAD and WTO.,TX_IMP_GBSVR,404,PT,2025-03-19T00:00:00,2023,0.059127
2014,E,0,UNCTADstat. Data compiled by UNCTAD and WTO.,TX_IMP_GBSVR,404,PT,2025-03-19T00:00:00,2023,0.064524
2015,E,0,UNCTADstat. Data compiled by UNCTAD and WTO.,TX_IMP_GBSVR,404,PT,2025-03-19T00:00:00,2023,0.067237
2016,E,0,UNCTADstat. Data compiled by UNCTAD and WTO.,TX_IMP_GBSVR,404,PT,2025-03-19T00:00:00,2023,0.054995
2017,E,0,UNCTADstat. Data compiled by UNCTAD and WTO.,TX_IMP_GBSVR,404,PT,2025-03-19T00:00:00,2023,0.057401
2018,E,0,UNCTADstat. Data compiled by UNCTAD and WTO.,TX_IMP_GBSVR,404,PT,2025-03-19T00:00:00,2023,0.0661
2019,E,0,UNCTADstat. Data compiled by UNCTAD and WTO.,TX_IMP_GBSVR,404,PT,2025-03-19T00:00:00,2023,0.063321
2020,E,0,UNCTADstat. Data compiled by UNCTAD and WTO.,TX_IMP_GBSVR,404,PT,2025-03-19T00:00:00,2023,0.066433
2021,E,0,UNCTADstat. Data compiled by UNCTAD and WTO.,TX_IMP_GBSVR,404,PT,2025-03-19T00:00:00,2023,0.068887
2022,E,0,UNCTADstat. Data compiled by UNCTAD and WTO.,TX_IMP_GBSVR,404,PT,2025-03-19T00:00:00,2023,0.078692
2023,E,0,UNCTADstat. Data compiled by UNCTAD and WTO.,TX_IMP_GBSVR,404,PT,2025-03-19T00:00:00,2023,0.065029
