Year,OBS_STATUS,UNIT_MULT,COMMENT_OBS,SOURCE_DETAIL,SERIES,REF_AREA,UNIT_MEASURE,DATA_LAST_UPDATE,TIME_DETAIL,Value
2022,A,6,Gross disbursements. Data gaps linked to providers reporting official concessional loans to the OECD DAC (Creditor Reporting System) but not to TOSSD have been estimated (i.e. for the World Bank).,"TOSSD database, see www.tossd.online",DC_OSSD_OFFNL,404,USD,2025-03-12T00:00:00,2023,719.62217
2023,A,6,Gross disbursements. Data gaps linked to providers reporting official concessional loans to the OECD DAC (Creditor Reporting System) but not to TOSSD have been estimated (i.e. for the World Bank).,"TOSSD database, see www.tossd.online",DC_OSSD_OFFNL,404,USD,2025-03-12T00:00:00,2023,880.80863
2016,A,6,Gross disbursements.,"TOSSD database, see www.tossd.online",DC_OSSD_PRVGRT,404,USD,2025-03-12T00:00:00,2022,54.76721
2017,A,6,Gross disbursements.,"TOSSD database, see www.tossd.online",DC_OSSD_PRVGRT,404,USD,2025-03-12T00:00:00,2022,113.51881
2018,A,6,Gross disbursements.,"TOSSD database, see www.tossd.online",DC_OSSD_PRVGRT,404,USD,2025-03-12T00:00:00,2022,154.54043
2019,A,6,Gross disbursements.,"TOSSD database, see www.tossd.online",DC_OSSD_PRVGRT,404,USD,2025-03-12T00:00:00,2022,194.90179
2020,A,6,Gross disbursements.,"TOSSD database, see www.tossd.online",DC_OSSD_PRVGRT,404,USD,2025-03-12T00:00:00,2022,317.64464
2021,A,6,Gross disbursements.,"TOSSD database, see www.tossd.online",DC_OSSD_PRVGRT,404,USD,2025-03-12T00:00:00,2022,249.39532
2022,A,6,Gross disbursements.,"TOSSD database, see www.tossd.online",DC_OSSD_PRVGRT,404,USD,2025-03-12T00:00:00,2022,320.48943
1990,A,6,,UNCTAD,GF_FRN_FDI,404,USD,2025-03-27T00:00:00,2023,57.1
1991,A,6,,UNCTAD,GF_FRN_FDI,404,USD,2025-03-27T00:00:00,2023,18.8
1992,A,6,,UNCTAD,GF_FRN_FDI,404,USD,2025-03-27T00:00:00,2023,6.0
1993,A,6,,UNCTAD,GF_FRN_FDI,404,USD,2025-03-27T00:00:00,2023,2.0
1994,A,6,,UNCTAD,GF_FRN_FDI,404,USD,2025-03-27T00:00:00,2023,4.3
1995,A,6,,UNCTAD,GF_FRN_FDI,404,USD,2025-03-27T00:00:00,2023,33.0
1996,A,6,,UNCTAD,GF_FRN_FDI,404,USD,2025-03-27T00:00:00,2023,10.54714
1997,A,6,,UNCTAD,GF_FRN_FDI,404,USD,2025-03-27T00:00:00,2023,53.0
1998,A,6,,UNCTAD,GF_FRN_FDI,404,USD,2025-03-27T00:00:00,2023,11.41358
