Year,OBS_STATUS,UNIT_MULT,SOURCE_DETAIL,SERIES,REF_AREA,PRODUCT,UNIT_MEASURE,DATA_LAST_UPDATE,TIME_DETAIL,BASE_PER,Value
2002,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,404,MF1,KG_PER_CON_USD,2025-12-09T00:00:00,2023,2015,2.11524
2003,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,404,MF1,KG_PER_CON_USD,2025-12-09T00:00:00,2023,2015,2.11928
2004,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,404,MF1,KG_PER_CON_USD,2025-12-09T00:00:00,2023,2015,2.09586
2005,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,404,MF1,KG_PER_CON_USD,2025-12-09T00:00:00,2023,2015,2.15455
2006,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,404,MF1,KG_PER_CON_USD,2025-12-09T00:00:00,2023,2015,2.03788
2007,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,404,MF1,KG_PER_CON_USD,2025-12-09T00:00:00,2023,2015,2.39342
2008,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,404,MF1,KG_PER_CON_USD,2025-12-09T00:00:00,2023,2015,2.42808
2009,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,404,MF1,KG_PER_CON_USD,2025-12-09T00:00:00,2023,2015,2.22422
2010,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,404,MF1,KG_PER_CON_USD,2025-12-09T00:00:00,2023,2015,2.16991
2011,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,404,MF1,KG_PER_CON_USD,2025-12-09T00:00:00,2023,2015,2.05573
2012,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,404,MF1,KG_PER_CON_USD,2025-12-09T00:00:00,2023,2015,2.02596
2013,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,404,MF1,KG_PER_CON_USD,2025-12-09T00:00:00,2023,2015,1.93424
2014,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,404,MF1,KG_PER_CON_USD,2025-12-09T00:00:00,2023,2015,1.844
2015,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,404,MF1,KG_PER_CON_USD,2025-12-09T00:00:00,2023,2015,1.81848
2016,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,404,MF1,KG_PER_CON_USD,2025-12-09T00:00:00,2023,2015,1.7421
2017,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,404,MF1,KG_PER_CON_USD,2025-12-09T00:00:00,2023,2015,1.61601
2018,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,404,MF1,KG_PER_CON_USD,2025-12-09T00:00:00,2023,2015,1.62743
2019,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,404,MF1,KG_PER_CON_USD,2025-12-09T00:00:00,2023,2015,1.67416
2020,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,404,MF1,KG_PER_CON_USD,2025-12-09T00:00:00,2023,2015,1.86726
2021,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,404,MF1,KG_PER_CON_USD,2025-12-09T00:00:00,2023,2015,1.59955
2022,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,404,MF1,KG_PER_CON_USD,2025-12-09T00:00:00,2023,2015,1.54214
2023,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,404,MF1,KG_PER_CON_USD,2025-12-09T00:00:00,2023,2015,1.44114
2000,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,404,MF2,KG_PER_CON_USD,2025-12-09T00:00:00,2023,2015,0.0321
2001,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,404,MF2,KG_PER_CON_USD,2025-12-09T00:00:00,2023,2015,0.03967
2002,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,404,MF2,KG_PER_CON_USD,2025-12-09T00:00:00,2023,2015,0.04152
2003,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,404,MF2,KG_PER_CON_USD,2025-12-09T00:00:00,2023,2015,0.03658
2004,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,404,MF2,KG_PER_CON_USD,2025-12-09T00:00:00,2023,2015,0.02386
2005,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,404,MF2,KG_PER_CON_USD,2025-12-09T00:00:00,2023,2015,0.02044
2006,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,404,MF2,KG_PER_CON_USD,2025-12-09T00:00:00,2023,2015,0.01893
2007,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,404,MF2,KG_PER_CON_USD,2025-12-09T00:00:00,2023,2015,0.05425
2008,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,404,MF2,KG_PER_CON_USD,2025-12-09T00:00:00,2023,2015,0.01892
2009,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,404,MF2,KG_PER_CON_USD,2025-12-09T00:00:00,2023,2015,0.0288
2010,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,404,MF2,KG_PER_CON_USD,2025-12-09T00:00:00,2023,2015,0.04164
2011,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,404,MF2,KG_PER_CON_USD,2025-12-09T00:00:00,2023,2015,0.02182
2012,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,404,MF2,KG_PER_CON_USD,2025-12-09T00:00:00,2023,2015,0.04002
2013,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,404,MF2,KG_PER_CON_USD,2025-12-09T00:00:00,2023,2015,0.04935
2014,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,404,MF2,KG_PER_CON_USD,2025-12-09T00:00:00,2023,2015,0.00747
2015,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,404,MF2,KG_PER_CON_USD,2025-12-09T00:00:00,2023,2015,0.03512
2016,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,404,MF2,KG_PER_CON_USD,2025-12-09T00:00:00,2023,2015,0.02655
2017,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,404,MF2,KG_PER_CON_USD,2025-12-09T00:00:00,2023,2015,0.03153
2018,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,404,MF2,KG_PER_CON_USD,2025-12-09T00:00:00,2023,2015,0.02618
2019,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,404,MF2,KG_PER_CON_USD,2025-12-09T00:00:00,2023,2015,0.02306
2020,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,404,MF2,KG_PER_CON_USD,2025-12-09T00:00:00,2023,2015,0.02103
2021,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,404,MF2,KG_PER_CON_USD,2025-12-09T00:00:00,2023,2015,0.02022
2022,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,404,MF2,KG_PER_CON_USD,2025-12-09T00:00:00,2023,2015,0.02033
2023,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,404,MF2,KG_PER_CON_USD,2025-12-09T00:00:00,2023,2015,0.0198
2000,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,404,MF3,KG_PER_CON_USD,2025-12-09T00:00:00,2023,2015,1.15779
2001,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,404,MF3,KG_PER_CON_USD,2025-12-09T00:00:00,2023,2015,1.08897
2002,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,404,MF3,KG_PER_CON_USD,2025-12-09T00:00:00,2023,2015,0.29907
2003,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,404,MF3,KG_PER_CON_USD,2025-12-09T00:00:00,2023,2015,0.21419
2004,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,404,MF3,KG_PER_CON_USD,2025-12-09T00:00:00,2023,2015,0.25202
2005,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,404,MF3,KG_PER_CON_USD,2025-12-09T00:00:00,2023,2015,0.33016
2006,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,404,MF3,KG_PER_CON_USD,2025-12-09T00:00:00,2023,2015,0.35227
2007,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,404,MF3,KG_PER_CON_USD,2025-12-09T00:00:00,2023,2015,0.4012
2008,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,404,MF3,KG_PER_CON_USD,2025-12-09T00:00:00,2023,2015,0.40078
2009,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,404,MF3,KG_PER_CON_USD,2025-12-09T00:00:00,2023,2015,0.48321
2010,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,404,MF3,KG_PER_CON_USD,2025-12-09T00:00:00,2023,2015,0.53951
2011,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,404,MF3,KG_PER_CON_USD,2025-12-09T00:00:00,2023,2015,0.41581
2012,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,404,MF3,KG_PER_CON_USD,2025-12-09T00:00:00,2023,2015,0.57616
2013,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,404,MF3,KG_PER_CON_USD,2025-12-09T00:00:00,2023,2015,0.67268
2014,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,404,MF3,KG_PER_CON_USD,2025-12-09T00:00:00,2023,2015,0.65563
2015,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,404,MF3,KG_PER_CON_USD,2025-12-09T00:00:00,2023,2015,0.82384
2016,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,404,MF3,KG_PER_CON_USD,2025-12-09T00:00:00,2023,2015,0.71199
2017,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,404,MF3,KG_PER_CON_USD,2025-12-09T00:00:00,2023,2015,0.58867
2018,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,404,MF3,KG_PER_CON_USD,2025-12-09T00:00:00,2023,2015,0.71346
2019,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,404,MF3,KG_PER_CON_USD,2025-12-09T00:00:00,2023,2015,0.71336
2020,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,404,MF3,KG_PER_CON_USD,2025-12-09T00:00:00,2023,2015,0.6947
2021,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,404,MF3,KG_PER_CON_USD,2025-12-09T00:00:00,2023,2015,0.68425
2022,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,404,MF3,KG_PER_CON_USD,2025-12-09T00:00:00,2023,2015,0.67541
2023,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,404,MF3,KG_PER_CON_USD,2025-12-09T00:00:00,2023,2015,0.64594
2000,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,404,MF4,KG_PER_CON_USD,2025-12-09T00:00:00,2023,2015,0.10042
2001,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,404,MF4,KG_PER_CON_USD,2025-12-09T00:00:00,2023,2015,0.0897
2002,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,404,MF4,KG_PER_CON_USD,2025-12-09T00:00:00,2023,2015,0.07366
2003,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,404,MF4,KG_PER_CON_USD,2025-12-09T00:00:00,2023,2015,0.07057
2004,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,404,MF4,KG_PER_CON_USD,2025-12-09T00:00:00,2023,2015,0.08417
2005,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,404,MF4,KG_PER_CON_USD,2025-12-09T00:00:00,2023,2015,0.0815
2006,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,404,MF4,KG_PER_CON_USD,2025-12-09T00:00:00,2023,2015,0.08103
2007,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,404,MF4,KG_PER_CON_USD,2025-12-09T00:00:00,2023,2015,0.07417
2008,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,404,MF4,KG_PER_CON_USD,2025-12-09T00:00:00,2023,2015,0.07926
2009,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,404,MF4,KG_PER_CON_USD,2025-12-09T00:00:00,2023,2015,0.08135
2010,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,404,MF4,KG_PER_CON_USD,2025-12-09T00:00:00,2023,2015,0.07754
2011,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,404,MF4,KG_PER_CON_USD,2025-12-09T00:00:00,2023,2015,0.07879
2012,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,404,MF4,KG_PER_CON_USD,2025-12-09T00:00:00,2023,2015,0.07113
2013,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,404,MF4,KG_PER_CON_USD,2025-12-09T00:00:00,2023,2015,0.07333
2014,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,404,MF4,KG_PER_CON_USD,2025-12-09T00:00:00,2023,2015,0.06169
2015,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,404,MF4,KG_PER_CON_USD,2025-12-09T00:00:00,2023,2015,0.07814
2016,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,404,MF4,KG_PER_CON_USD,2025-12-09T00:00:00,2023,2015,0.08535
2017,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,404,MF4,KG_PER_CON_USD,2025-12-09T00:00:00,2023,2015,0.08209
2018,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,404,MF4,KG_PER_CON_USD,2025-12-09T00:00:00,2023,2015,0.08333
2019,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,404,MF4,KG_PER_CON_USD,2025-12-09T00:00:00,2023,2015,0.08203
2020,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,404,MF4,KG_PER_CON_USD,2025-12-09T00:00:00,2023,2015,0.08416
2021,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,404,MF4,KG_PER_CON_USD,2025-12-09T00:00:00,2023,2015,0.08014
2022,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,404,MF4,KG_PER_CON_USD,2025-12-09T00:00:00,2023,2015,0.07686
2023,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,404,MF4,KG_PER_CON_USD,2025-12-09T00:00:00,2023,2015,0.0719
2000,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,404,MF5,KG_PER_CON_USD,2025-12-09T00:00:00,2023,2015,0.00685
2001,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,404,MF5,KG_PER_CON_USD,2025-12-09T00:00:00,2023,2015,0.02936
2002,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,404,MF5,KG_PER_CON_USD,2025-12-09T00:00:00,2023,2015,-0.00527
2003,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,404,MF5,KG_PER_CON_USD,2025-12-09T00:00:00,2023,2015,-0.00019
2004,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,404,MF5,KG_PER_CON_USD,2025-12-09T00:00:00,2023,2015,-0.0037
2005,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,404,MF5,KG_PER_CON_USD,2025-12-09T00:00:00,2023,2015,0.00248
2006,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,404,MF5,KG_PER_CON_USD,2025-12-09T00:00:00,2023,2015,0.01199
2007,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,404,MF5,KG_PER_CON_USD,2025-12-09T00:00:00,2023,2015,0.02513
2008,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,404,MF5,KG_PER_CON_USD,2025-12-09T00:00:00,2023,2015,0.01545
2009,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,404,MF5,KG_PER_CON_USD,2025-12-09T00:00:00,2023,2015,0.01067
2010,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,404,MF5,KG_PER_CON_USD,2025-12-09T00:00:00,2023,2015,0.01296
2011,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,404,MF5,KG_PER_CON_USD,2025-12-09T00:00:00,2023,2015,3e-05
2012,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,404,MF5,KG_PER_CON_USD,2025-12-09T00:00:00,2023,2015,4e-05
2013,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,404,MF5,KG_PER_CON_USD,2025-12-09T00:00:00,2023,2015,0.023
2014,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,404,MF5,KG_PER_CON_USD,2025-12-09T00:00:00,2023,2015,7e-05
2015,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,404,MF5,KG_PER_CON_USD,2025-12-09T00:00:00,2023,2015,0.05354
2016,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,404,MF5,KG_PER_CON_USD,2025-12-09T00:00:00,2023,2015,0.05715
2017,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,404,MF5,KG_PER_CON_USD,2025-12-09T00:00:00,2023,2015,0.07058
2018,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,404,MF5,KG_PER_CON_USD,2025-12-09T00:00:00,2023,2015,0.05719
2019,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,404,MF5,KG_PER_CON_USD,2025-12-09T00:00:00,2023,2015,0.06794
2020,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,404,MF5,KG_PER_CON_USD,2025-12-09T00:00:00,2023,2015,0.06661
2021,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,404,MF5,KG_PER_CON_USD,2025-12-09T00:00:00,2023,2015,0.06417
2022,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,404,MF5,KG_PER_CON_USD,2025-12-09T00:00:00,2023,2015,0.06284
2023,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,404,MF5,KG_PER_CON_USD,2025-12-09T00:00:00,2023,2015,0.05969
2000,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,404,MF6,KG_PER_CON_USD,2025-12-09T00:00:00,2023,2015,0.00137
2001,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,404,MF6,KG_PER_CON_USD,2025-12-09T00:00:00,2023,2015,0.00159
2002,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,404,MF6,KG_PER_CON_USD,2025-12-09T00:00:00,2023,2015,0.00112
2003,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,404,MF6,KG_PER_CON_USD,2025-12-09T00:00:00,2023,2015,0.00098
2004,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,404,MF6,KG_PER_CON_USD,2025-12-09T00:00:00,2023,2015,0.00113
2005,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,404,MF6,KG_PER_CON_USD,2025-12-09T00:00:00,2023,2015,0.00102
2006,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,404,MF6,KG_PER_CON_USD,2025-12-09T00:00:00,2023,2015,0.00107
2007,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,404,MF6,KG_PER_CON_USD,2025-12-09T00:00:00,2023,2015,0.00109
2008,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,404,MF6,KG_PER_CON_USD,2025-12-09T00:00:00,2023,2015,0.0012
2009,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,404,MF6,KG_PER_CON_USD,2025-12-09T00:00:00,2023,2015,0.00115
2010,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,404,MF6,KG_PER_CON_USD,2025-12-09T00:00:00,2023,2015,0.00144
2011,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,404,MF6,KG_PER_CON_USD,2025-12-09T00:00:00,2023,2015,0.0
2012,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,404,MF6,KG_PER_CON_USD,2025-12-09T00:00:00,2023,2015,0.0
2013,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,404,MF6,KG_PER_CON_USD,2025-12-09T00:00:00,2023,2015,0.00158
2014,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,404,MF6,KG_PER_CON_USD,2025-12-09T00:00:00,2023,2015,0.0
2015,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,404,MF6,KG_PER_CON_USD,2025-12-09T00:00:00,2023,2015,0.00158
2016,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,404,MF6,KG_PER_CON_USD,2025-12-09T00:00:00,2023,2015,0.00178
2017,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,404,MF6,KG_PER_CON_USD,2025-12-09T00:00:00,2023,2015,0.00216
2018,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,404,MF6,KG_PER_CON_USD,2025-12-09T00:00:00,2023,2015,0.00267
2019,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,404,MF6,KG_PER_CON_USD,2025-12-09T00:00:00,2023,2015,0.00264
2020,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,404,MF6,KG_PER_CON_USD,2025-12-09T00:00:00,2023,2015,0.00258
2021,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,404,MF6,KG_PER_CON_USD,2025-12-09T00:00:00,2023,2015,0.00249
2022,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,404,MF6,KG_PER_CON_USD,2025-12-09T00:00:00,2023,2015,0.00244
2023,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,404,MF6,KG_PER_CON_USD,2025-12-09T00:00:00,2023,2015,0.00233
2000,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPT,404,None,T,2025-12-09T00:00:00,2024,,117253392.9995
2001,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPT,404,None,T,2025-12-09T00:00:00,2024,,122340254.2904
2002,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPT,404,None,T,2025-12-09T00:00:00,2024,,92675791.7081
2003,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPT,404,None,T,2025-12-09T00:00:00,2024,,92198587.1415
2004,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPT,404,None,T,2025-12-09T00:00:00,2024,,97377318.53895
2005,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPT,404,None,T,2025-12-09T00:00:00,2024,,108885645.96635
2006,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPT,404,None,T,2025-12-09T00:00:00,2024,,111885354.6489
2007,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPT,404,None,T,2025-12-09T00:00:00,2024,,140855844.3452
2008,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPT,404,None,T,2025-12-09T00:00:00,2024,,140916964.2518
2009,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPT,404,None,T,2025-12-09T00:00:00,2024,,146023470.4928
2010,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPT,404,None,T,2025-12-09T00:00:00,2024,,158548929.9674
2011,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPT,404,None,T,2025-12-09T00:00:00,2024,,150791952.8435
2012,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPT,404,None,T,2025-12-09T00:00:00,2024,,166155016.9514
2013,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPT,404,None,T,2025-12-09T00:00:00,2024,,175088459.5909
2014,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPT,404,None,T,2025-12-09T00:00:00,2024,,171542990.87863
2015,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPT,404,None,T,2025-12-09T00:00:00,2024,,197087995.63805
2016,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPT,404,None,T,2025-12-09T00:00:00,2024,,191883093.67397
2017,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPT,404,None,T,2025-12-09T00:00:00,2024,,181454475.69003
2018,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPT,404,None,T,2025-12-09T00:00:00,2024,,201226001.60089
2019,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPT,404,None,T,2025-12-09T00:00:00,2024,,216061508.72574
2020,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPT,404,None,T,2025-12-09T00:00:00,2024,,230028659.81284
2021,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPT,404,None,T,2025-12-09T00:00:00,2024,,221664533.53758
2022,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPT,404,None,T,2025-12-09T00:00:00,2024,,225722404.74
2023,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPT,404,None,T,2025-12-09T00:00:00,2024,,224325532.34699
2024,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPT,404,None,T,2025-12-09T00:00:00,2024,,230701399.76285
2000,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPT,404,MF1,T,2025-12-09T00:00:00,2024,,71896427.5945
2001,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPT,404,MF1,T,2025-12-09T00:00:00,2024,,76754430.8066
2002,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPT,404,MF1,T,2025-12-09T00:00:00,2024,,77625609.0095
2003,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPT,404,MF1,T,2025-12-09T00:00:00,2024,,80033477.3319
2004,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPT,404,MF1,T,2025-12-09T00:00:00,2024,,83188421.9795
2005,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPT,404,MF1,T,2025-12-09T00:00:00,2024,,90574073.589
2006,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPT,404,MF1,T,2025-12-09T00:00:00,2024,,91088342.1244
2007,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPT,404,MF1,T,2025-12-09T00:00:00,2024,,114309129.2049
2008,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPT,404,MF1,T,2025-12-09T00:00:00,2024,,116234267.1931
2009,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPT,404,MF1,T,2025-12-09T00:00:00,2024,,114790267.5731
2010,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPT,404,MF1,T,2025-12-09T00:00:00,2024,,121012129.2378
2011,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPT,404,MF1,T,2025-12-09T00:00:00,2024,,120515259.6344
2012,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPT,404,MF1,T,2025-12-09T00:00:00,2024,,124063545.4366
2013,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPT,404,MF1,T,2025-12-09T00:00:00,2024,,122963118.9456
2014,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPT,404,MF1,T,2025-12-09T00:00:00,2024,,123138855.1468
2015,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPT,404,MF1,T,2025-12-09T00:00:00,2024,,127512875.1639
2016,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPT,404,MF1,T,2025-12-09T00:00:00,2024,,127348108.4508
