Year,OBS_STATUS,UNIT_MULT,SOURCE_DETAIL,SERIES,REF_AREA,UNIT_MEASURE,DATA_LAST_UPDATE,TIME_DETAIL,Value
2000,A,0,"World Bank, International Debt Statistics.",DT_TDS_DECT,404,PT,2025-03-19T00:00:00,2023,17.3021745578641
2001,A,0,"World Bank, International Debt Statistics.",DT_TDS_DECT,404,PT,2025-03-19T00:00:00,2023,12.4322904425072
2002,A,0,"World Bank, International Debt Statistics.",DT_TDS_DECT,404,PT,2025-03-19T00:00:00,2023,13.6615458898483
2003,A,0,"World Bank, International Debt Statistics.",DT_TDS_DECT,404,PT,2025-03-19T00:00:00,2023,14.4781446997628
2004,A,0,"World Bank, International Debt Statistics.",DT_TDS_DECT,404,PT,2025-03-19T00:00:00,2023,7.38752998043335
2005,A,0,"World Bank, International Debt Statistics.",DT_TDS_DECT,404,PT,2025-03-19T00:00:00,2023,9.46287965934956
2006,A,0,"World Bank, International Debt Statistics.",DT_TDS_DECT,404,PT,2025-03-19T00:00:00,2023,6.75714934570732
2007,A,0,"World Bank, International Debt Statistics.",DT_TDS_DECT,404,PT,2025-03-19T00:00:00,2023,5.9262519627215
2008,A,0,"World Bank, International Debt Statistics.",DT_TDS_DECT,404,PT,2025-03-19T00:00:00,2023,4.63878497307047
2009,A,0,"World Bank, International Debt Statistics.",DT_TDS_DECT,404,PT,2025-03-19T00:00:00,2023,4.83274300691578
2010,A,0,"World Bank, International Debt Statistics.",DT_TDS_DECT,404,PT,2025-03-19T00:00:00,2023,4.13252245505471
2011,A,0,"World Bank, International Debt Statistics.",DT_TDS_DECT,404,PT,2025-03-19T00:00:00,2023,4.01106462245393
2012,A,0,"World Bank, International Debt Statistics.",DT_TDS_DECT,404,PT,2025-03-19T00:00:00,2023,4.36696225497091
2013,A,0,"World Bank, International Debt Statistics.",DT_TDS_DECT,404,PT,2025-03-19T00:00:00,2023,4.39521003553895
2014,A,0,"World Bank, International Debt Statistics.",DT_TDS_DECT,404,PT,2025-03-19T00:00:00,2023,10.9803114705489
2015,A,0,"World Bank, International Debt Statistics.",DT_TDS_DECT,404,PT,2025-03-19T00:00:00,2023,6.97988902169891
2016,A,0,"World Bank, International Debt Statistics.",DT_TDS_DECT,404,PT,2025-03-19T00:00:00,2023,8.37974777858253
2017,A,0,"World Bank, International Debt Statistics.",DT_TDS_DECT,404,PT,2025-03-19T00:00:00,2023,12.2072154077007
2018,A,0,"World Bank, International Debt Statistics.",DT_TDS_DECT,404,PT,2025-03-19T00:00:00,2023,20.8741614009173
2019,A,0,"World Bank, International Debt Statistics.",DT_TDS_DECT,404,PT,2025-03-19T00:00:00,2023,35.4025354548448
2020,A,0,"World Bank, International Debt Statistics.",DT_TDS_DECT,404,PT,2025-03-19T00:00:00,2023,26.3581100497221
2021,A,0,"World Bank, International Debt Statistics.",DT_TDS_DECT,404,PT,2025-03-19T00:00:00,2023,18.4392929567832
2022,A,0,"World Bank, International Debt Statistics.",DT_TDS_DECT,404,PT,2025-03-19T00:00:00,2023,21.6673684783421
2023,A,0,"World Bank, International Debt Statistics.",DT_TDS_DECT,404,PT,2025-03-19T00:00:00,2023,27.4476625549539
