Year,OBS_STATUS,UNIT_MULT,SOURCE_DETAIL,SERIES,REF_AREA,COMPOSITE_BREAKDOWN,UNIT_MEASURE,DATA_LAST_UPDATE,TIME_DETAIL,Value
2022,A,0,Public Procurement Regulatory Authority,SG_SCP_PROCN,404,DEG_LOW,NUMBER,2023-05-10T00:00:00,2022,1
