Year,OBS_STATUS,UNIT_MULT,COMMENT_OBS,SOURCE_DETAIL,SERIES,REF_AREA,SEX,AGE,UNIT_MEASURE,DATA_LAST_UPDATE,TIME_DETAIL,Value
2022,A,0,Mandera County could not be visited due to insecurity,DHS 2022,SE_DEV_ONTRKWB,404,None,M24T59,PT,2025-03-26T00:00:00,2022,78.0
2022,A,0,Mandera County could not be visited due to insecurity,DHS 2022,SE_DEV_ONTRKWB,404,F,M24T59,PT,2025-03-26T00:00:00,2022,79.8
2022,A,0,Mandera County could not be visited due to insecurity,DHS 2022,SE_DEV_ONTRKWB,404,M,M24T59,PT,2025-03-26T00:00:00,2022,76.4
