Year,OBS_STATUS,UNIT_MULT,COMMENT_OBS,SOURCE_DETAIL,SERIES,REF_AREA,UNIT_MEASURE,DATA_LAST_UPDATE,TIME_DETAIL,Value
2016,O,0,NaN = A figure was not provided,NA,AG_LND_H2OAVAIL,404,PT,2025-03-21T00:00:00,2023,58.0
2016,O,0,NaN = A figure was not provided,NA,AG_LND_LNDSTR,404,PT,2025-03-21T00:00:00,2023,62.0
2015,E,0,Observation obtained through an estimation using SDG 2.4.1 Proxy methodology,Computed by FAO using as input country-level data from FAOSTAT. SDG 6.4.2 and SDG 8.3.1 reporting,AG_LND_SUST_PRXCSS,404,SCORE,2025-10-23T00:00:00,2023,3.0
2016,E,0,Observation obtained through an estimation using SDG 2.4.1 Proxy methodology,Computed by FAO using as input country-level data from FAOSTAT. SDG 6.4.2 and SDG 8.3.1 reporting,AG_LND_SUST_PRXCSS,404,SCORE,2025-10-23T00:00:00,2023,2.71
2017,E,0,Observation obtained through an estimation using SDG 2.4.1 Proxy methodology,Computed by FAO using as input country-level data from FAOSTAT. SDG 6.4.2 and SDG 8.3.1 reporting,AG_LND_SUST_PRXCSS,404,SCORE,2025-10-23T00:00:00,2023,2.71
2018,E,0,Observation obtained through an estimation using SDG 2.4.1 Proxy methodology,Computed by FAO using as input country-level data from FAOSTAT. SDG 6.4.2 and SDG 8.3.1 reporting,AG_LND_SUST_PRXCSS,404,SCORE,2025-10-23T00:00:00,2023,2.71
2019,E,0,Observation obtained through an estimation using SDG 2.4.1 Proxy methodology,Computed by FAO using as input country-level data from FAOSTAT. SDG 6.4.2 and SDG 8.3.1 reporting,AG_LND_SUST_PRXCSS,404,SCORE,2025-10-23T00:00:00,2023,2.86
2020,E,0,Observation obtained through an estimation using SDG 2.4.1 Proxy methodology,Computed by FAO using as input country-level data from FAOSTAT. SDG 6.4.2 and SDG 8.3.1 reporting,AG_LND_SUST_PRXCSS,404,SCORE,2025-10-23T00:00:00,2023,2.71
2021,E,0,Observation obtained through an estimation using SDG 2.4.1 Proxy methodology,Computed by FAO using as input country-level data from FAOSTAT. SDG 6.4.2 and SDG 8.3.1 reporting,AG_LND_SUST_PRXCSS,404,SCORE,2025-10-23T00:00:00,2023,2.71
2022,E,0,Observation obtained through an estimation using SDG 2.4.1 Proxy methodology,Computed by FAO using as input country-level data from FAOSTAT. SDG 6.4.2 and SDG 8.3.1 reporting,AG_LND_SUST_PRXCSS,404,SCORE,2025-10-23T00:00:00,2023,2.71
2023,E,0,Observation obtained through an estimation using SDG 2.4.1 Proxy methodology,Computed by FAO using as input country-level data from FAOSTAT. SDG 6.4.2 and SDG 8.3.1 reporting,AG_LND_SUST_PRXCSS,404,SCORE,2025-10-23T00:00:00,2023,2.71
2015,E,0,Observation obtained through an estimation using SDG 2.4.1 Proxy methodology,Computed by FAO using as input country-level data from FAOSTAT. SDG 6.4.2 and SDG 8.3.1 reporting,AG_LND_SUST_PRXTS,404,SCORE,2025-10-23T00:00:00,2023,3.57
2016,E,0,Observation obtained through an estimation using SDG 2.4.1 Proxy methodology,Computed by FAO using as input country-level data from FAOSTAT. SDG 6.4.2 and SDG 8.3.1 reporting,AG_LND_SUST_PRXTS,404,SCORE,2025-10-23T00:00:00,2023,2.57
2017,E,0,Observation obtained through an estimation using SDG 2.4.1 Proxy methodology,Computed by FAO using as input country-level data from FAOSTAT. SDG 6.4.2 and SDG 8.3.1 reporting,AG_LND_SUST_PRXTS,404,SCORE,2025-10-23T00:00:00,2023,2.43
2018,E,0,Observation obtained through an estimation using SDG 2.4.1 Proxy methodology,Computed by FAO using as input country-level data from FAOSTAT. SDG 6.4.2 and SDG 8.3.1 reporting,AG_LND_SUST_PRXTS,404,SCORE,2025-10-23T00:00:00,2023,3.0
2019,E,0,Observation obtained through an estimation using SDG 2.4.1 Proxy methodology,Computed by FAO using as input country-level data from FAOSTAT. SDG 6.4.2 and SDG 8.3.1 reporting,AG_LND_SUST_PRXTS,404,SCORE,2025-10-23T00:00:00,2023,3.57
2020,E,0,Observation obtained through an estimation using SDG 2.4.1 Proxy methodology,Computed by FAO using as input country-level data from FAOSTAT. SDG 6.4.2 and SDG 8.3.1 reporting,AG_LND_SUST_PRXTS,404,SCORE,2025-10-23T00:00:00,2023,3.43
2021,E,0,Observation obtained through an estimation using SDG 2.4.1 Proxy methodology,Computed by FAO using as input country-level data from FAOSTAT. SDG 6.4.2 and SDG 8.3.1 reporting,AG_LND_SUST_PRXTS,404,SCORE,2025-10-23T00:00:00,2023,3.57
2022,E,0,Observation obtained through an estimation using SDG 2.4.1 Proxy methodology,Computed by FAO using as input country-level data from FAOSTAT. SDG 6.4.2 and SDG 8.3.1 reporting,AG_LND_SUST_PRXTS,404,SCORE,2025-10-23T00:00:00,2023,3.57
2023,E,0,Observation obtained through an estimation using SDG 2.4.1 Proxy methodology,Computed by FAO using as input country-level data from FAOSTAT. SDG 6.4.2 and SDG 8.3.1 reporting,AG_LND_SUST_PRXTS,404,SCORE,2025-10-23T00:00:00,2023,3.57
