Year,OBS_STATUS,UNIT_MULT,COMMENT_OBS,SOURCE_DETAIL,SERIES,REF_AREA,CUST_BREAKDOWN,COMPOSITE_BREAKDOWN,UNIT_MEASURE,DATA_LAST_UPDATE,TIME_DETAIL,CUST_BREAKDOWN_LB,Value
2005,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCOV,404,None,LC_MGCI,KM2,2025-03-21T00:00:00,2021,,136330.9
2010,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCOV,404,None,LC_MGCI,KM2,2025-03-21T00:00:00,2021,,136222.9
2015,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCOV,404,None,LC_MGCI,KM2,2025-03-21T00:00:00,2021,,135922.5
2018,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCOV,404,None,LC_MGCI,KM2,2025-03-21T00:00:00,2021,,135337.5
2021,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCOV,404,None,LC_MGCI,KM2,2025-03-21T00:00:00,2021,,134947.5
2000,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCOV,404,None,LC_PSG,KM2,2025-03-21T00:00:00,2021,,0.0
2005,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCOV,404,None,LC_PSG,KM2,2025-03-21T00:00:00,2021,,0.0
2010,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCOV,404,None,LC_PSG,KM2,2025-03-21T00:00:00,2021,,0.0
2015,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCOV,404,None,LC_PSG,KM2,2025-03-21T00:00:00,2021,,0.0
2018,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCOV,404,None,LC_PSG,KM2,2025-03-21T00:00:00,2021,,0.0
2021,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCOV,404,None,LC_PSG,KM2,2025-03-21T00:00:00,2021,,0.0
2000,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCOV,404,None,LC_SAF,KM2,2025-03-21T00:00:00,2021,,733.0
2005,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCOV,404,None,LC_SAF,KM2,2025-03-21T00:00:00,2021,,718.1
2010,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCOV,404,None,LC_SAF,KM2,2025-03-21T00:00:00,2021,,702.5
2015,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCOV,404,None,LC_SAF,KM2,2025-03-21T00:00:00,2021,,665.7
2018,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCOV,404,None,LC_SAF,KM2,2025-03-21T00:00:00,2021,,635.4
2021,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCOV,404,None,LC_SAF,KM2,2025-03-21T00:00:00,2021,,615.2
2000,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCOV,404,None,LC_SHR,KM2,2025-03-21T00:00:00,2021,,2853.4
2005,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCOV,404,None,LC_SHR,KM2,2025-03-21T00:00:00,2021,,2916.0
2010,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCOV,404,None,LC_SHR,KM2,2025-03-21T00:00:00,2021,,2823.8
2015,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCOV,404,None,LC_SHR,KM2,2025-03-21T00:00:00,2021,,2702.4
2018,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCOV,404,None,LC_SHR,KM2,2025-03-21T00:00:00,2021,,2662.8
2021,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCOV,404,None,LC_SHR,KM2,2025-03-21T00:00:00,2021,,2636.3
2000,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCOV,404,None,LC_SNV,KM2,2025-03-21T00:00:00,2021,,1716.8
2005,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCOV,404,None,LC_SNV,KM2,2025-03-21T00:00:00,2021,,1739.4
2010,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCOV,404,None,LC_SNV,KM2,2025-03-21T00:00:00,2021,,1773.9
2015,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCOV,404,None,LC_SNV,KM2,2025-03-21T00:00:00,2021,,1787.7
2018,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCOV,404,None,LC_SNV,KM2,2025-03-21T00:00:00,2021,,1840.3
2021,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCOV,404,None,LC_SNV,KM2,2025-03-21T00:00:00,2021,,1875.4
2000,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCOV,404,None,LC_TBL,KM2,2025-03-21T00:00:00,2021,,1219.3
2005,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCOV,404,None,LC_TBL,KM2,2025-03-21T00:00:00,2021,,1211.0
2010,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCOV,404,None,LC_TBL,KM2,2025-03-21T00:00:00,2021,,1209.3
2015,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCOV,404,None,LC_TBL,KM2,2025-03-21T00:00:00,2021,,1213.7
2018,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCOV,404,None,LC_TBL,KM2,2025-03-21T00:00:00,2021,,1238.4
2021,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCOV,404,None,LC_TBL,KM2,2025-03-21T00:00:00,2021,,1254.8
2000,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCOV,404,None,LC_TRE,KM2,2025-03-21T00:00:00,2021,,23036.1
2005,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCOV,404,None,LC_TRE,KM2,2025-03-21T00:00:00,2021,,22636.6
2010,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCOV,404,None,LC_TRE,KM2,2025-03-21T00:00:00,2021,,22244.8
2015,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCOV,404,None,LC_TRE,KM2,2025-03-21T00:00:00,2021,,21797.8
2018,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCOV,404,None,LC_TRE,KM2,2025-03-21T00:00:00,2021,,21634.1
2021,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCOV,404,None,LC_TRE,KM2,2025-03-21T00:00:00,2021,,21524.9
2000,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCOV,404,C02,LC_ART,KM2,2025-03-21T00:00:00,2021,Alpine,0.0
2005,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCOV,404,C02,LC_ART,KM2,2025-03-21T00:00:00,2021,Alpine,0.0
2010,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCOV,404,C02,LC_ART,KM2,2025-03-21T00:00:00,2021,Alpine,0.0
2015,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCOV,404,C02,LC_ART,KM2,2025-03-21T00:00:00,2021,Alpine,0.0
2018,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCOV,404,C02,LC_ART,KM2,2025-03-21T00:00:00,2021,Alpine,0.0
2021,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCOV,404,C02,LC_ART,KM2,2025-03-21T00:00:00,2021,Alpine,0.0
2000,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCOV,404,C02,LC_CRP,KM2,2025-03-21T00:00:00,2021,Alpine,0.0
2005,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCOV,404,C02,LC_CRP,KM2,2025-03-21T00:00:00,2021,Alpine,0.0
2010,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCOV,404,C02,LC_CRP,KM2,2025-03-21T00:00:00,2021,Alpine,0.0
2015,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCOV,404,C02,LC_CRP,KM2,2025-03-21T00:00:00,2021,Alpine,0.0
2018,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCOV,404,C02,LC_CRP,KM2,2025-03-21T00:00:00,2021,Alpine,0.0
2021,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCOV,404,C02,LC_CRP,KM2,2025-03-21T00:00:00,2021,Alpine,0.0
2000,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCOV,404,C02,LC_GRS,KM2,2025-03-21T00:00:00,2021,Alpine,136.2
2005,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCOV,404,C02,LC_GRS,KM2,2025-03-21T00:00:00,2021,Alpine,135.9
2010,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCOV,404,C02,LC_GRS,KM2,2025-03-21T00:00:00,2021,Alpine,135.8
2015,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCOV,404,C02,LC_GRS,KM2,2025-03-21T00:00:00,2021,Alpine,135.8
2018,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCOV,404,C02,LC_GRS,KM2,2025-03-21T00:00:00,2021,Alpine,135.8
2021,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCOV,404,C02,LC_GRS,KM2,2025-03-21T00:00:00,2021,Alpine,135.8
2000,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCOV,404,C02,LC_IWB,KM2,2025-03-21T00:00:00,2021,Alpine,0.5
2005,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCOV,404,C02,LC_IWB,KM2,2025-03-21T00:00:00,2021,Alpine,0.4
2010,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCOV,404,C02,LC_IWB,KM2,2025-03-21T00:00:00,2021,Alpine,0.5
2015,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCOV,404,C02,LC_IWB,KM2,2025-03-21T00:00:00,2021,Alpine,0.6
2018,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCOV,404,C02,LC_IWB,KM2,2025-03-21T00:00:00,2021,Alpine,0.6
2021,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCOV,404,C02,LC_IWB,KM2,2025-03-21T00:00:00,2021,Alpine,0.6
2000,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCOV,404,C02,LC_MGCI,KM2,2025-03-21T00:00:00,2021,Alpine,169.5
2005,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCOV,404,C02,LC_MGCI,KM2,2025-03-21T00:00:00,2021,Alpine,169.6
2010,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCOV,404,C02,LC_MGCI,KM2,2025-03-21T00:00:00,2021,Alpine,169.6
2015,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCOV,404,C02,LC_MGCI,KM2,2025-03-21T00:00:00,2021,Alpine,169.4
2018,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCOV,404,C02,LC_MGCI,KM2,2025-03-21T00:00:00,2021,Alpine,169.3
2021,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCOV,404,C02,LC_MGCI,KM2,2025-03-21T00:00:00,2021,Alpine,169.3
2000,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCOV,404,C02,LC_PSG,KM2,2025-03-21T00:00:00,2021,Alpine,0.0
2005,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCOV,404,C02,LC_PSG,KM2,2025-03-21T00:00:00,2021,Alpine,0.0
2010,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCOV,404,C02,LC_PSG,KM2,2025-03-21T00:00:00,2021,Alpine,0.0
2015,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCOV,404,C02,LC_PSG,KM2,2025-03-21T00:00:00,2021,Alpine,0.0
2018,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCOV,404,C02,LC_PSG,KM2,2025-03-21T00:00:00,2021,Alpine,0.0
2021,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCOV,404,C02,LC_PSG,KM2,2025-03-21T00:00:00,2021,Alpine,0.0
2000,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCOV,404,C02,LC_SAF,KM2,2025-03-21T00:00:00,2021,Alpine,0.0
2005,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCOV,404,C02,LC_SAF,KM2,2025-03-21T00:00:00,2021,Alpine,0.0
2010,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCOV,404,C02,LC_SAF,KM2,2025-03-21T00:00:00,2021,Alpine,0.0
2015,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCOV,404,C02,LC_SAF,KM2,2025-03-21T00:00:00,2021,Alpine,0.0
2018,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCOV,404,C02,LC_SAF,KM2,2025-03-21T00:00:00,2021,Alpine,0.0
2021,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCOV,404,C02,LC_SAF,KM2,2025-03-21T00:00:00,2021,Alpine,0.0
2000,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCOV,404,C02,LC_SHR,KM2,2025-03-21T00:00:00,2021,Alpine,8.5
2005,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCOV,404,C02,LC_SHR,KM2,2025-03-21T00:00:00,2021,Alpine,8.9
2010,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCOV,404,C02,LC_SHR,KM2,2025-03-21T00:00:00,2021,Alpine,8.9
2015,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCOV,404,C02,LC_SHR,KM2,2025-03-21T00:00:00,2021,Alpine,8.9
2018,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCOV,404,C02,LC_SHR,KM2,2025-03-21T00:00:00,2021,Alpine,8.7
2021,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCOV,404,C02,LC_SHR,KM2,2025-03-21T00:00:00,2021,Alpine,8.6
2000,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCOV,404,C02,LC_SNV,KM2,2025-03-21T00:00:00,2021,Alpine,0.2
2005,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCOV,404,C02,LC_SNV,KM2,2025-03-21T00:00:00,2021,Alpine,0.2
2010,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCOV,404,C02,LC_SNV,KM2,2025-03-21T00:00:00,2021,Alpine,0.2
2015,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCOV,404,C02,LC_SNV,KM2,2025-03-21T00:00:00,2021,Alpine,0.2
2018,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCOV,404,C02,LC_SNV,KM2,2025-03-21T00:00:00,2021,Alpine,0.2
2021,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCOV,404,C02,LC_SNV,KM2,2025-03-21T00:00:00,2021,Alpine,0.2
2000,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCOV,404,C02,LC_TBL,KM2,2025-03-21T00:00:00,2021,Alpine,0.3
2005,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCOV,404,C02,LC_TBL,KM2,2025-03-21T00:00:00,2021,Alpine,0.3
2010,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCOV,404,C02,LC_TBL,KM2,2025-03-21T00:00:00,2021,Alpine,0.3
2015,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCOV,404,C02,LC_TBL,KM2,2025-03-21T00:00:00,2021,Alpine,0.3
2018,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCOV,404,C02,LC_TBL,KM2,2025-03-21T00:00:00,2021,Alpine,0.4
2021,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCOV,404,C02,LC_TBL,KM2,2025-03-21T00:00:00,2021,Alpine,0.4
2000,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCOV,404,C02,LC_TRE,KM2,2025-03-21T00:00:00,2021,Alpine,24.9
2005,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCOV,404,C02,LC_TRE,KM2,2025-03-21T00:00:00,2021,Alpine,24.8
2010,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCOV,404,C02,LC_TRE,KM2,2025-03-21T00:00:00,2021,Alpine,24.9
2015,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCOV,404,C02,LC_TRE,KM2,2025-03-21T00:00:00,2021,Alpine,24.7
2018,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCOV,404,C02,LC_TRE,KM2,2025-03-21T00:00:00,2021,Alpine,24.8
2021,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCOV,404,C02,LC_TRE,KM2,2025-03-21T00:00:00,2021,Alpine,24.8
2000,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCOV,404,C03,LC_ART,KM2,2025-03-21T00:00:00,2021,Montane,323.4
2005,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCOV,404,C03,LC_ART,KM2,2025-03-21T00:00:00,2021,Montane,340.2
2010,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCOV,404,C03,LC_ART,KM2,2025-03-21T00:00:00,2021,Montane,345.3
2015,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCOV,404,C03,LC_ART,KM2,2025-03-21T00:00:00,2021,Montane,368.1
2018,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCOV,404,C03,LC_ART,KM2,2025-03-21T00:00:00,2021,Montane,430.4
2021,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCOV,404,C03,LC_ART,KM2,2025-03-21T00:00:00,2021,Montane,471.9
