Year,OBS_STATUS,UNIT_MULT,SOURCE_DETAIL,SERIES,REF_AREA,UNIT_MEASURE,DATA_LAST_UPDATE,TIME_DETAIL,Value
2010,A,0,WESR / UN COMTRADE,DC_ENVTECH_EXP,404,USD,2025-12-10T00:00:00,2023,154603498.0
2013,A,0,WESR / UN COMTRADE,DC_ENVTECH_EXP,404,USD,2025-12-10T00:00:00,2023,192780402.0
2015,A,0,WESR / UN COMTRADE,DC_ENVTECH_EXP,404,USD,2025-12-10T00:00:00,2023,205748299.2
2016,A,0,WESR / UN COMTRADE,DC_ENVTECH_EXP,404,USD,2025-12-10T00:00:00,2023,199739640.5
2017,A,0,WESR / UN COMTRADE,DC_ENVTECH_EXP,404,USD,2025-12-10T00:00:00,2023,166846777.5
2018,A,0,WESR / UN COMTRADE,DC_ENVTECH_EXP,404,USD,2025-12-10T00:00:00,2023,198298650.2
2019,A,0,WESR / UN COMTRADE,DC_ENVTECH_EXP,404,USD,2025-12-10T00:00:00,2023,215005270.0
2020,A,0,WESR / UN COMTRADE,DC_ENVTECH_EXP,404,USD,2025-12-10T00:00:00,2023,221269236.9
2021,A,0,WESR / UN COMTRADE,DC_ENVTECH_EXP,404,USD,2025-12-10T00:00:00,2023,267957610.7
2022,A,0,WESR / UN COMTRADE,DC_ENVTECH_EXP,404,USD,2025-12-10T00:00:00,2023,265461164.7
2023,A,0,WESR / UN COMTRADE,DC_ENVTECH_EXP,404,USD,2025-12-10T00:00:00,2023,253044278.6
2010,A,0,WESR / UN COMTRADE,DC_ENVTECH_IMP,404,USD,2025-12-10T00:00:00,2023,553505022.0
2013,A,0,WESR / UN COMTRADE,DC_ENVTECH_IMP,404,USD,2025-12-10T00:00:00,2023,1072177186.0
2015,A,0,WESR / UN COMTRADE,DC_ENVTECH_IMP,404,USD,2025-12-10T00:00:00,2023,984738869.4
2016,A,0,WESR / UN COMTRADE,DC_ENVTECH_IMP,404,USD,2025-12-10T00:00:00,2023,952035221.7
2017,A,0,WESR / UN COMTRADE,DC_ENVTECH_IMP,404,USD,2025-12-10T00:00:00,2023,945083357.9
2018,A,0,WESR / UN COMTRADE,DC_ENVTECH_IMP,404,USD,2025-12-10T00:00:00,2023,1023683080.0
2019,A,0,WESR / UN COMTRADE,DC_ENVTECH_IMP,404,USD,2025-12-10T00:00:00,2023,1024048971.0
2020,A,0,WESR / UN COMTRADE,DC_ENVTECH_IMP,404,USD,2025-12-10T00:00:00,2023,1044190105.0
2021,A,0,WESR / UN COMTRADE,DC_ENVTECH_IMP,404,USD,2025-12-10T00:00:00,2023,1033158550.0
2022,A,0,WESR / UN COMTRADE,DC_ENVTECH_IMP,404,USD,2025-12-10T00:00:00,2023,990708242.6
2023,A,0,WESR / UN COMTRADE,DC_ENVTECH_IMP,404,USD,2025-12-10T00:00:00,2023,771982019.0
2013,A,0,WESR / UN COMTRADE,DC_ENVTECH_REXP,404,USD,2025-12-10T00:00:00,2023,5073022.0
2017,A,0,WESR / UN COMTRADE,DC_ENVTECH_REXP,404,USD,2025-12-10T00:00:00,2023,23891599.59
2018,A,0,WESR / UN COMTRADE,DC_ENVTECH_REXP,404,USD,2025-12-10T00:00:00,2023,33613504.13
2021,A,0,WESR / UN COMTRADE,DC_ENVTECH_REXP,404,USD,2025-12-10T00:00:00,2023,36439402.75
2022,A,0,WESR / UN COMTRADE,DC_ENVTECH_REXP,404,USD,2025-12-10T00:00:00,2023,28622730.59
2023,A,0,WESR / UN COMTRADE,DC_ENVTECH_REXP,404,USD,2025-12-10T00:00:00,2023,35634566.82
2010,A,0,World Environment Situation Room,DC_ENVTECH_TT,404,USD,2025-12-10T00:00:00,2023,708108520.0
2013,A,0,World Environment Situation Room,DC_ENVTECH_TT,404,USD,2025-12-10T00:00:00,2023,1270030610.0
2015,A,0,World Environment Situation Room,DC_ENVTECH_TT,404,USD,2025-12-10T00:00:00,2023,1190487169.0
2016,A,0,World Environment Situation Room,DC_ENVTECH_TT,404,USD,2025-12-10T00:00:00,2023,1151774862.0
2017,A,0,World Environment Situation Room,DC_ENVTECH_TT,404,USD,2025-12-10T00:00:00,2023,1135821735.0
2018,A,0,World Environment Situation Room,DC_ENVTECH_TT,404,USD,2025-12-10T00:00:00,2023,1255595234.0
2019,A,0,World Environment Situation Room,DC_ENVTECH_TT,404,USD,2025-12-10T00:00:00,2023,1239054241.0
2020,A,0,World Environment Situation Room,DC_ENVTECH_TT,404,USD,2025-12-10T00:00:00,2023,1265459342.0
2021,A,0,World Environment Situation Room,DC_ENVTECH_TT,404,USD,2025-12-10T00:00:00,2023,1337555563.0
2022,A,0,World Environment Situation Room,DC_ENVTECH_TT,404,USD,2025-12-10T00:00:00,2023,1284792138.0
2023,A,0,World Environment Situation Room,DC_ENVTECH_TT,404,USD,2025-12-10T00:00:00,2023,1060660864.0
