Year,OBS_STATUS,UNIT_MULT,SOURCE_DETAIL,SERIES,REF_AREA,COMPOSITE_BREAKDOWN,UNIT_MEASURE,DATA_LAST_UPDATE,TIME_DETAIL,Value
2022,A,0,Ministry of Environment and Forestry,ER_BDY_ABT2NP,404,None,NUMBER,2024-05-08T00:00:00,2022,1
2022,A,0,Ministry of Environment and Forestry,ER_BDY_ABT2NP,404,ABT2_INSUFNT,NUMBER,2024-05-08T00:00:00,2022,1
2024,A,0,UNSTATS / WESR,ER_BDY_SEEA,404,None,NUMBER,2025-05-13T00:00:00,2024,1
2024,A,0,UNSTATS / WESR,ER_BDY_SEEA,404,LS_DISSEM,NUMBER,2025-05-13T00:00:00,2024,1
