Year,OBS_STATUS,UNIT_MULT,COMMENT_OBS,SOURCE_DETAIL,SERIES,REF_AREA,UNIT_MEASURE,DATA_LAST_UPDATE,TIME_DETAIL,Value
2024,A,0,Adoption of FOI law/policy in 2016. Observation value 1 representns whether the country has adopted FOI law/policy. Reference year represents the year of reporting.,UNESCO Report on Public Access to Information; Global Right to Information Rating (Access Info & Center for Law and Democracy) https://www.rti-rating.org/country-data/,SG_INF_ACCSS,404,NUMBER,2025-05-12T00:00:00,2024,1
