Year,OBS_STATUS,UNIT_MULT,SOURCE_DETAIL,SERIES,REF_AREA,SEX,UNIT_MEASURE,DATA_LAST_UPDATE,TIME_DETAIL,Value
2015,A,0,Gallup World Poll,SP_PSR_OSATIS_HLTH,404,None,PT,2025-03-24T00:00:00,2023,56
2023,A,0,Gallup World Poll,SP_PSR_OSATIS_HLTH,404,None,PT,2025-03-24T00:00:00,2023,53
2015,A,0,Gallup World Poll,SP_PSR_OSATIS_HLTH,404,F,PT,2025-03-24T00:00:00,2023,56
2023,A,0,Gallup World Poll,SP_PSR_OSATIS_HLTH,404,F,PT,2025-03-24T00:00:00,2023,54
2015,A,0,Gallup World Poll,SP_PSR_OSATIS_HLTH,404,M,PT,2025-03-24T00:00:00,2023,56
2023,A,0,Gallup World Poll,SP_PSR_OSATIS_HLTH,404,M,PT,2025-03-24T00:00:00,2023,53
