Year,OBS_STATUS,UNIT_MULT,SOURCE_DETAIL,SERIES,REF_AREA,URBANISATION,UNIT_MEASURE,DATA_LAST_UPDATE,TIME_DETAIL,Value
2012,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SH_SAN_DEFECT,404,None,PT,2025-09-16T00:00:00,2024,11.23264694
2013,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SH_SAN_DEFECT,404,None,PT,2025-09-16T00:00:00,2024,10.77380276
2014,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SH_SAN_DEFECT,404,None,PT,2025-09-16T00:00:00,2024,10.31748962
2015,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SH_SAN_DEFECT,404,None,PT,2025-09-16T00:00:00,2024,9.863706589
2016,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SH_SAN_DEFECT,404,None,PT,2025-09-16T00:00:00,2024,9.41258812
2017,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SH_SAN_DEFECT,404,None,PT,2025-09-16T00:00:00,2024,8.96425724
2018,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SH_SAN_DEFECT,404,None,PT,2025-09-16T00:00:00,2024,8.518745422
2019,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SH_SAN_DEFECT,404,None,PT,2025-09-16T00:00:00,2024,8.076384544
2020,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SH_SAN_DEFECT,404,None,PT,2025-09-16T00:00:00,2024,7.637107849
2021,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SH_SAN_DEFECT,404,None,PT,2025-09-16T00:00:00,2024,7.201143742
2022,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SH_SAN_DEFECT,404,None,PT,2025-09-16T00:00:00,2024,6.768537521
2023,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SH_SAN_DEFECT,404,None,PT,2025-09-16T00:00:00,2024,6.339586735
2024,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SH_SAN_DEFECT,404,None,PT,2025-09-16T00:00:00,2024,5.914260387
2000,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SH_SAN_DEFECT,404,R,PT,2025-09-16T00:00:00,2024,20.43655396
2001,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SH_SAN_DEFECT,404,R,PT,2025-09-16T00:00:00,2024,19.92388535
2002,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SH_SAN_DEFECT,404,R,PT,2025-09-16T00:00:00,2024,19.41121674
2003,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SH_SAN_DEFECT,404,R,PT,2025-09-16T00:00:00,2024,18.89854813
2004,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SH_SAN_DEFECT,404,R,PT,2025-09-16T00:00:00,2024,18.38587952
2005,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SH_SAN_DEFECT,404,R,PT,2025-09-16T00:00:00,2024,17.87321091
2006,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SH_SAN_DEFECT,404,R,PT,2025-09-16T00:00:00,2024,17.3605423
2007,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SH_SAN_DEFECT,404,R,PT,2025-09-16T00:00:00,2024,16.84787369
2008,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SH_SAN_DEFECT,404,R,PT,2025-09-16T00:00:00,2024,16.33520508
2009,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SH_SAN_DEFECT,404,R,PT,2025-09-16T00:00:00,2024,15.82253647
2010,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SH_SAN_DEFECT,404,R,PT,2025-09-16T00:00:00,2024,15.30986786
2011,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SH_SAN_DEFECT,404,R,PT,2025-09-16T00:00:00,2024,14.7971983
2012,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SH_SAN_DEFECT,404,R,PT,2025-09-16T00:00:00,2024,14.28452969
2013,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SH_SAN_DEFECT,404,R,PT,2025-09-16T00:00:00,2024,13.77186108
2014,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SH_SAN_DEFECT,404,R,PT,2025-09-16T00:00:00,2024,13.25919247
2015,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SH_SAN_DEFECT,404,R,PT,2025-09-16T00:00:00,2024,12.74652386
2016,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SH_SAN_DEFECT,404,R,PT,2025-09-16T00:00:00,2024,12.23385525
2017,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SH_SAN_DEFECT,404,R,PT,2025-09-16T00:00:00,2024,11.72118664
2018,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SH_SAN_DEFECT,404,R,PT,2025-09-16T00:00:00,2024,11.20851803
2019,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SH_SAN_DEFECT,404,R,PT,2025-09-16T00:00:00,2024,10.69584942
2020,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SH_SAN_DEFECT,404,R,PT,2025-09-16T00:00:00,2024,10.18318081
2021,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SH_SAN_DEFECT,404,R,PT,2025-09-16T00:00:00,2024,9.670512199
2022,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SH_SAN_DEFECT,404,R,PT,2025-09-16T00:00:00,2024,9.157842636
2023,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SH_SAN_DEFECT,404,R,PT,2025-09-16T00:00:00,2024,8.645174026
2024,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SH_SAN_DEFECT,404,R,PT,2025-09-16T00:00:00,2024,8.132505417
2000,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SH_SAN_DEFECT,404,U,PT,2025-09-16T00:00:00,2024,2.778586626
2001,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SH_SAN_DEFECT,404,U,PT,2025-09-16T00:00:00,2024,2.694079399
2002,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SH_SAN_DEFECT,404,U,PT,2025-09-16T00:00:00,2024,2.609571934
2003,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SH_SAN_DEFECT,404,U,PT,2025-09-16T00:00:00,2024,2.525064707
2004,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SH_SAN_DEFECT,404,U,PT,2025-09-16T00:00:00,2024,2.44055748
2005,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SH_SAN_DEFECT,404,U,PT,2025-09-16T00:00:00,2024,2.356050014
2006,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SH_SAN_DEFECT,404,U,PT,2025-09-16T00:00:00,2024,2.271542788
2007,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SH_SAN_DEFECT,404,U,PT,2025-09-16T00:00:00,2024,2.187035322
2008,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SH_SAN_DEFECT,404,U,PT,2025-09-16T00:00:00,2024,2.102528095
2009,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SH_SAN_DEFECT,404,U,PT,2025-09-16T00:00:00,2024,2.018020868
2010,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SH_SAN_DEFECT,404,U,PT,2025-09-16T00:00:00,2024,1.933513403
2011,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SH_SAN_DEFECT,404,U,PT,2025-09-16T00:00:00,2024,1.849006176
2012,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SH_SAN_DEFECT,404,U,PT,2025-09-16T00:00:00,2024,1.76449883
2013,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SH_SAN_DEFECT,404,U,PT,2025-09-16T00:00:00,2024,1.679991484
2014,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SH_SAN_DEFECT,404,U,PT,2025-09-16T00:00:00,2024,1.595484138
2015,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SH_SAN_DEFECT,404,U,PT,2025-09-16T00:00:00,2024,1.510976791
2016,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SH_SAN_DEFECT,404,U,PT,2025-09-16T00:00:00,2024,1.426469564
2017,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SH_SAN_DEFECT,404,U,PT,2025-09-16T00:00:00,2024,1.341962218
2018,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SH_SAN_DEFECT,404,U,PT,2025-09-16T00:00:00,2024,1.257454872
2019,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SH_SAN_DEFECT,404,U,PT,2025-09-16T00:00:00,2024,1.172947526
2020,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SH_SAN_DEFECT,404,U,PT,2025-09-16T00:00:00,2024,1.08844018
2021,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SH_SAN_DEFECT,404,U,PT,2025-09-16T00:00:00,2024,1.003932953
2022,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SH_SAN_DEFECT,404,U,PT,2025-09-16T00:00:00,2024,0.919425607
2023,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SH_SAN_DEFECT,404,U,PT,2025-09-16T00:00:00,2024,0.834918261
2024,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SH_SAN_DEFECT,404,U,PT,2025-09-16T00:00:00,2024,0.750410974
2011,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SH_SAN_HNDWSH,404,None,PT,2025-09-16T00:00:00,2024,15.18027782
2012,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SH_SAN_HNDWSH,404,None,PT,2025-09-16T00:00:00,2024,15.18490791
2013,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SH_SAN_HNDWSH,404,None,PT,2025-09-16T00:00:00,2024,15.18966389
2014,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SH_SAN_HNDWSH,404,None,PT,2025-09-16T00:00:00,2024,15.1945219
2015,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SH_SAN_HNDWSH,404,None,PT,2025-09-16T00:00:00,2024,15.19949341
2016,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SH_SAN_HNDWSH,404,None,PT,2025-09-16T00:00:00,2024,19.76908493
2017,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SH_SAN_HNDWSH,404,None,PT,2025-09-16T00:00:00,2024,24.36915398
2018,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SH_SAN_HNDWSH,404,None,PT,2025-09-16T00:00:00,2024,29.00081253
2019,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SH_SAN_HNDWSH,404,None,PT,2025-09-16T00:00:00,2024,33.6648674
2020,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SH_SAN_HNDWSH,404,None,PT,2025-09-16T00:00:00,2024,38.36257172
2021,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SH_SAN_HNDWSH,404,None,PT,2025-09-16T00:00:00,2024,43.09481049
2022,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SH_SAN_HNDWSH,404,None,PT,2025-09-16T00:00:00,2024,47.86282349
2023,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SH_SAN_HNDWSH,404,None,PT,2025-09-16T00:00:00,2024,52.66714859
2024,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SH_SAN_HNDWSH,404,None,PT,2025-09-16T00:00:00,2024,57.50931549
2011,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SH_SAN_HNDWSH,404,R,PT,2025-09-16T00:00:00,2024,14.90758228
2012,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SH_SAN_HNDWSH,404,R,PT,2025-09-16T00:00:00,2024,14.90758228
2013,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SH_SAN_HNDWSH,404,R,PT,2025-09-16T00:00:00,2024,14.90758228
2014,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SH_SAN_HNDWSH,404,R,PT,2025-09-16T00:00:00,2024,14.90758228
2015,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SH_SAN_HNDWSH,404,R,PT,2025-09-16T00:00:00,2024,14.90758228
2016,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SH_SAN_HNDWSH,404,R,PT,2025-09-16T00:00:00,2024,18.60477066
2017,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SH_SAN_HNDWSH,404,R,PT,2025-09-16T00:00:00,2024,22.30195999
2018,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SH_SAN_HNDWSH,404,R,PT,2025-09-16T00:00:00,2024,25.99914932
2019,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SH_SAN_HNDWSH,404,R,PT,2025-09-16T00:00:00,2024,29.69633865
2020,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SH_SAN_HNDWSH,404,R,PT,2025-09-16T00:00:00,2024,33.39352798
2021,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SH_SAN_HNDWSH,404,R,PT,2025-09-16T00:00:00,2024,37.09071732
2022,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SH_SAN_HNDWSH,404,R,PT,2025-09-16T00:00:00,2024,40.78790665
2023,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SH_SAN_HNDWSH,404,R,PT,2025-09-16T00:00:00,2024,44.48509598
2024,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SH_SAN_HNDWSH,404,R,PT,2025-09-16T00:00:00,2024,48.18228531
2011,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SH_SAN_HNDWSH,404,U,PT,2025-09-16T00:00:00,2024,16.04528427
2012,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SH_SAN_HNDWSH,404,U,PT,2025-09-16T00:00:00,2024,16.04528427
2013,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SH_SAN_HNDWSH,404,U,PT,2025-09-16T00:00:00,2024,16.04528427
2014,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SH_SAN_HNDWSH,404,U,PT,2025-09-16T00:00:00,2024,16.04528427
2015,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SH_SAN_HNDWSH,404,U,PT,2025-09-16T00:00:00,2024,16.04528427
2016,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SH_SAN_HNDWSH,404,U,PT,2025-09-16T00:00:00,2024,23.06488419
2017,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SH_SAN_HNDWSH,404,U,PT,2025-09-16T00:00:00,2024,30.0844841
2018,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SH_SAN_HNDWSH,404,U,PT,2025-09-16T00:00:00,2024,37.10408401
2019,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SH_SAN_HNDWSH,404,U,PT,2025-09-16T00:00:00,2024,44.12368393
2020,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SH_SAN_HNDWSH,404,U,PT,2025-09-16T00:00:00,2024,51.14328384
2021,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SH_SAN_HNDWSH,404,U,PT,2025-09-16T00:00:00,2024,58.16288757
2022,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SH_SAN_HNDWSH,404,U,PT,2025-09-16T00:00:00,2024,65.18248749
2023,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SH_SAN_HNDWSH,404,U,PT,2025-09-16T00:00:00,2024,72.2020874
2024,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SH_SAN_HNDWSH,404,U,PT,2025-09-16T00:00:00,2024,79.22168732
2000,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SH_SAN_SAFE,404,None,PT,2025-09-16T00:00:00,2024,20.20280457
2001,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SH_SAN_SAFE,404,None,PT,2025-09-16T00:00:00,2024,20.82589912
2002,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SH_SAN_SAFE,404,None,PT,2025-09-16T00:00:00,2024,21.49199295
2003,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SH_SAN_SAFE,404,None,PT,2025-09-16T00:00:00,2024,22.15878677
2004,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SH_SAN_SAFE,404,None,PT,2025-09-16T00:00:00,2024,22.82622147
2005,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SH_SAN_SAFE,404,None,PT,2025-09-16T00:00:00,2024,23.49428558
2006,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SH_SAN_SAFE,404,None,PT,2025-09-16T00:00:00,2024,24.16287613
2007,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SH_SAN_SAFE,404,None,PT,2025-09-16T00:00:00,2024,24.83193207
2008,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SH_SAN_SAFE,404,None,PT,2025-09-16T00:00:00,2024,25.46551323
2009,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SH_SAN_SAFE,404,None,PT,2025-09-16T00:00:00,2024,26.09280777
2010,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SH_SAN_SAFE,404,None,PT,2025-09-16T00:00:00,2024,26.7178936
2011,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SH_SAN_SAFE,404,None,PT,2025-09-16T00:00:00,2024,27.34164619
2012,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SH_SAN_SAFE,404,None,PT,2025-09-16T00:00:00,2024,27.96395683
2013,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SH_SAN_SAFE,404,None,PT,2025-09-16T00:00:00,2024,28.58457184
2014,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SH_SAN_SAFE,404,None,PT,2025-09-16T00:00:00,2024,29.2034359
2015,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SH_SAN_SAFE,404,None,PT,2025-09-16T00:00:00,2024,29.82033539
2016,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SH_SAN_SAFE,404,None,PT,2025-09-16T00:00:00,2024,30.51572227
2017,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SH_SAN_SAFE,404,None,PT,2025-09-16T00:00:00,2024,31.21276665
2018,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SH_SAN_SAFE,404,None,PT,2025-09-16T00:00:00,2024,31.90626907
2019,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SH_SAN_SAFE,404,None,PT,2025-09-16T00:00:00,2024,32.59701157
2020,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SH_SAN_SAFE,404,None,PT,2025-09-16T00:00:00,2024,33.28705597
2021,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SH_SAN_SAFE,404,None,PT,2025-09-16T00:00:00,2024,33.97623444
2022,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SH_SAN_SAFE,404,None,PT,2025-09-16T00:00:00,2024,34.66365051
2023,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SH_SAN_SAFE,404,None,PT,2025-09-16T00:00:00,2024,35.24742126
2024,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SH_SAN_SAFE,404,None,PT,2025-09-16T00:00:00,2024,35.82696533
2000,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SH_SAN_SAFE,404,R,PT,2025-09-16T00:00:00,2024,20.43044662
2001,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SH_SAN_SAFE,404,R,PT,2025-09-16T00:00:00,2024,21.10668755
2002,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SH_SAN_SAFE,404,R,PT,2025-09-16T00:00:00,2024,21.83238792
2003,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SH_SAN_SAFE,404,R,PT,2025-09-16T00:00:00,2024,22.56115913
2004,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SH_SAN_SAFE,404,R,PT,2025-09-16T00:00:00,2024,23.29300308
2005,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SH_SAN_SAFE,404,R,PT,2025-09-16T00:00:00,2024,24.02791595
