Year,OBS_STATUS,UNIT_MULT,SOURCE_DETAIL,SERIES,REF_AREA,UNIT_MEASURE,DATA_LAST_UPDATE,TIME_DETAIL,COMMENT_OBS,Value
2018,A,0,UIS Dynamic Template (mined data) based on 2024/2025 PROGRAMME BASED BUDGET OF THE NATIONAL GOVERNMENT OF KENYA (http://www.parliament.go.ke/sites/default/files/2024-05/FY%202024-2025-Programme%20Based%20Budget-1011-2141.pdf) Data extracted on 31 October 2025.,SD_XPD_ESED,404,PT,2025-12-04T00:00:00,2025,,18.95112
2019,A,0,UIS Dynamic Template (mined data) based on 2024/2025 PROGRAMME BASED BUDGET OF THE NATIONAL GOVERNMENT OF KENYA (http://www.parliament.go.ke/sites/default/files/2024-05/FY%202024-2025-Programme%20Based%20Budget-1011-2141.pdf) Data extracted on 31 October 2025.,SD_XPD_ESED,404,PT,2025-12-04T00:00:00,2025,,19.05114
2020,A,0,UIS Dynamic Template (mined data) based on 2024/2025 PROGRAMME BASED BUDGET OF THE NATIONAL GOVERNMENT OF KENYA (http://www.parliament.go.ke/sites/default/files/2024-05/FY%202024-2025-Programme%20Based%20Budget-1011-2141.pdf) Data extracted on 31 October 2025.,SD_XPD_ESED,404,PT,2025-12-04T00:00:00,2025,,17.76485
2021,A,0,UIS Dynamic Template (mined data) based on 2024/2025 PROGRAMME BASED BUDGET OF THE NATIONAL GOVERNMENT OF KENYA (http://www.parliament.go.ke/sites/default/files/2024-05/FY%202024-2025-Programme%20Based%20Budget-1011-2141.pdf) Data extracted on 31 October 2025.,SD_XPD_ESED,404,PT,2025-12-04T00:00:00,2025,,17.27012
2022,A,0,UIS Dynamic Template (mined data) based on 2024/2025 PROGRAMME BASED BUDGET OF THE NATIONAL GOVERNMENT OF KENYA (http://www.parliament.go.ke/sites/default/files/2024-05/FY%202024-2025-Programme%20Based%20Budget-1011-2141.pdf) Data extracted on 31 October 2025.,SD_XPD_ESED,404,PT,2025-12-04T00:00:00,2025,,16.08168
2023,A,0,UIS Dynamic Template (mined data) based on 2024/2025 PROGRAMME BASED BUDGET OF THE NATIONAL GOVERNMENT OF KENYA (http://www.parliament.go.ke/sites/default/files/2024-05/FY%202024-2025-Programme%20Based%20Budget-1011-2141.pdf) Data extracted on 31 October 2025.,SD_XPD_ESED,404,PT,2025-12-04T00:00:00,2025,,24.99425
2024,A,0,UIS Dynamic Template (mined data) based on 2024/2025 PROGRAMME BASED BUDGET OF THE NATIONAL GOVERNMENT OF KENYA (http://www.parliament.go.ke/sites/default/files/2024-05/FY%202024-2025-Programme%20Based%20Budget-1011-2141.pdf) Data extracted on 31 October 2025.,SD_XPD_ESED,404,PT,2025-12-04T00:00:00,2025,,27.92466
2025,A,0,UIS Dynamic Template (mined data) based on 2024/2025 PROGRAMME BASED BUDGET OF THE NATIONAL GOVERNMENT OF KENYA (http://www.parliament.go.ke/sites/default/files/2024-05/FY%202024-2025-Programme%20Based%20Budget-1011-2141.pdf) Data extracted on 31 October 2025.,SD_XPD_ESED,404,PT,2025-12-04T00:00:00,2025,,28.54065
2000,A,0,IMF,SG_XPD_EDUC,404,PT,2025-03-26T00:00:00,2023,General Government Sector,28.98475599
2001,A,0,IMF,SG_XPD_EDUC,404,PT,2025-03-26T00:00:00,2023,General Government Sector,26.06595654
2002,A,0,IMF,SG_XPD_EDUC,404,PT,2025-03-26T00:00:00,2023,General Government Sector,27.02146849
2003,A,0,IMF,SG_XPD_EDUC,404,PT,2025-03-26T00:00:00,2023,General Government Sector,29.35782618
2004,A,0,IMF,SG_XPD_EDUC,404,PT,2025-03-26T00:00:00,2023,General Government Sector,26.98408992
2005,A,0,IMF,SG_XPD_EDUC,404,PT,2025-03-26T00:00:00,2023,General Government Sector,29.67632531
2006,A,0,IMF,SG_XPD_EDUC,404,PT,2025-03-26T00:00:00,2023,General Government Sector,27.00040137
2007,A,0,IMF,SG_XPD_EDUC,404,PT,2025-03-26T00:00:00,2023,General Government Sector,26.50297571
2008,A,0,IMF,SG_XPD_EDUC,404,PT,2025-03-26T00:00:00,2023,General Government Sector,24.12875294
2009,A,0,IMF,SG_XPD_EDUC,404,PT,2025-03-26T00:00:00,2023,General Government Sector,23.65076496
2010,A,0,IMF,SG_XPD_EDUC,404,PT,2025-03-26T00:00:00,2023,General Government Sector,22.98924589
2011,A,0,IMF,SG_XPD_EDUC,404,PT,2025-03-26T00:00:00,2023,General Government Sector,22.79062851
2012,A,0,IMF,SG_XPD_EDUC,404,PT,2025-03-26T00:00:00,2023,General Government Sector,20.67491558
2013,A,0,IMF,SG_XPD_EDUC,404,PT,2025-03-26T00:00:00,2023,General Government Sector,20.80800068
2017,A,0,IMF,SG_XPD_EDUC,404,PT,2025-03-26T00:00:00,2023,General Government Sector,14.25657336
2018,A,0,IMF,SG_XPD_EDUC,404,PT,2025-03-26T00:00:00,2023,General Government Sector,18.63421805
2019,A,0,IMF,SG_XPD_EDUC,404,PT,2025-03-26T00:00:00,2023,General Government Sector,18.52003934
2020,A,0,IMF,SG_XPD_EDUC,404,PT,2025-03-26T00:00:00,2023,General Government Sector,17.92133301
2021,A,0,IMF,SG_XPD_EDUC,404,PT,2025-03-26T00:00:00,2023,General Government Sector,16.38459563
2022,A,0,IMF,SG_XPD_EDUC,404,PT,2025-03-26T00:00:00,2023,General Government Sector,14.68483816
2023,A,0,IMF,SG_XPD_EDUC,404,PT,2025-03-26T00:00:00,2023,General Government Sector,18.4291757
2000,A,0,IMF,SG_XPD_ESSRV,404,PT,2025-03-26T00:00:00,2023,General Government Sector,37.46112374
2001,A,0,IMF,SG_XPD_ESSRV,404,PT,2025-03-26T00:00:00,2023,General Government Sector,37.82852763
2002,A,0,IMF,SG_XPD_ESSRV,404,PT,2025-03-26T00:00:00,2023,General Government Sector,37.64903168
2003,A,0,IMF,SG_XPD_ESSRV,404,PT,2025-03-26T00:00:00,2023,General Government Sector,43.72083837
2004,A,0,IMF,SG_XPD_ESSRV,404,PT,2025-03-26T00:00:00,2023,General Government Sector,36.4056188
2005,A,0,IMF,SG_XPD_ESSRV,404,PT,2025-03-26T00:00:00,2023,General Government Sector,41.09888064
2006,A,0,IMF,SG_XPD_ESSRV,404,PT,2025-03-26T00:00:00,2023,General Government Sector,40.40501561
2007,A,0,IMF,SG_XPD_ESSRV,404,PT,2025-03-26T00:00:00,2023,General Government Sector,39.6923501
2008,A,0,IMF,SG_XPD_ESSRV,404,PT,2025-03-26T00:00:00,2023,General Government Sector,35.98061465
2009,A,0,IMF,SG_XPD_ESSRV,404,PT,2025-03-26T00:00:00,2023,General Government Sector,36.0805997
2010,A,0,IMF,SG_XPD_ESSRV,404,PT,2025-03-26T00:00:00,2023,General Government Sector,33.09774633
2011,A,0,IMF,SG_XPD_ESSRV,404,PT,2025-03-26T00:00:00,2023,General Government Sector,32.4273567
2012,A,0,IMF,SG_XPD_ESSRV,404,PT,2025-03-26T00:00:00,2023,General Government Sector,30.77816375
2013,A,0,IMF,SG_XPD_ESSRV,404,PT,2025-03-26T00:00:00,2023,General Government Sector,30.70866934
2017,A,0,IMF,SG_XPD_ESSRV,404,PT,2025-03-26T00:00:00,2023,General Government Sector,20.40858265
2018,A,0,IMF,SG_XPD_ESSRV,404,PT,2025-03-26T00:00:00,2023,General Government Sector,25.90746119
2019,A,0,IMF,SG_XPD_ESSRV,404,PT,2025-03-26T00:00:00,2023,General Government Sector,40.98605558
2020,A,0,IMF,SG_XPD_ESSRV,404,PT,2025-03-26T00:00:00,2023,General Government Sector,30.96807686
2021,A,0,IMF,SG_XPD_ESSRV,404,PT,2025-03-26T00:00:00,2023,General Government Sector,25.55490652
2022,A,0,IMF,SG_XPD_ESSRV,404,PT,2025-03-26T00:00:00,2023,General Government Sector,22.77218523
2023,A,0,IMF,SG_XPD_ESSRV,404,PT,2025-03-26T00:00:00,2023,General Government Sector,26.72050971
2000,A,0,IMF,SG_XPD_HLTH,404,PT,2025-03-26T00:00:00,2023,General Government Sector,5.435747315
2001,A,0,IMF,SG_XPD_HLTH,404,PT,2025-03-26T00:00:00,2023,General Government Sector,5.425606478
2002,A,0,IMF,SG_XPD_HLTH,404,PT,2025-03-26T00:00:00,2023,General Government Sector,6.532469466
2003,A,0,IMF,SG_XPD_HLTH,404,PT,2025-03-26T00:00:00,2023,General Government Sector,6.010752732
2004,A,0,IMF,SG_XPD_HLTH,404,PT,2025-03-26T00:00:00,2023,General Government Sector,5.271873199
2005,A,0,IMF,SG_XPD_HLTH,404,PT,2025-03-26T00:00:00,2023,General Government Sector,6.432798372
2006,A,0,IMF,SG_XPD_HLTH,404,PT,2025-03-26T00:00:00,2023,General Government Sector,6.456817048
2007,A,0,IMF,SG_XPD_HLTH,404,PT,2025-03-26T00:00:00,2023,General Government Sector,6.652077189
2008,A,0,IMF,SG_XPD_HLTH,404,PT,2025-03-26T00:00:00,2023,General Government Sector,5.320330413
2009,A,0,IMF,SG_XPD_HLTH,404,PT,2025-03-26T00:00:00,2023,General Government Sector,5.269412175
2010,A,0,IMF,SG_XPD_HLTH,404,PT,2025-03-26T00:00:00,2023,General Government Sector,5.411920086
2011,A,0,IMF,SG_XPD_HLTH,404,PT,2025-03-26T00:00:00,2023,General Government Sector,5.95116421
2012,A,0,IMF,SG_XPD_HLTH,404,PT,2025-03-26T00:00:00,2023,General Government Sector,5.955546188
2013,A,0,IMF,SG_XPD_HLTH,404,PT,2025-03-26T00:00:00,2023,General Government Sector,6.757284423
2017,A,0,IMF,SG_XPD_HLTH,404,PT,2025-03-26T00:00:00,2023,General Government Sector,2.479459696
2018,A,0,IMF,SG_XPD_HLTH,404,PT,2025-03-26T00:00:00,2023,General Government Sector,2.793901586
2019,A,0,IMF,SG_XPD_HLTH,404,PT,2025-03-26T00:00:00,2023,General Government Sector,3.120751949
2020,A,0,IMF,SG_XPD_HLTH,404,PT,2025-03-26T00:00:00,2023,General Government Sector,7.583016664
2021,A,0,IMF,SG_XPD_HLTH,404,PT,2025-03-26T00:00:00,2023,General Government Sector,3.331412564
2022,A,0,IMF,SG_XPD_HLTH,404,PT,2025-03-26T00:00:00,2023,General Government Sector,2.731918848
2023,A,0,IMF,SG_XPD_HLTH,404,PT,2025-03-26T00:00:00,2023,General Government Sector,2.800051647
2000,A,0,IMF,SG_XPD_PROT,404,PT,2025-03-26T00:00:00,2023,General Government Sector,3.040620427
2001,A,0,IMF,SG_XPD_PROT,404,PT,2025-03-26T00:00:00,2023,General Government Sector,6.336964614
2002,A,0,IMF,SG_XPD_PROT,404,PT,2025-03-26T00:00:00,2023,General Government Sector,4.095093724
2003,A,0,IMF,SG_XPD_PROT,404,PT,2025-03-26T00:00:00,2023,General Government Sector,8.352259456
2004,A,0,IMF,SG_XPD_PROT,404,PT,2025-03-26T00:00:00,2023,General Government Sector,4.149655688
2005,A,0,IMF,SG_XPD_PROT,404,PT,2025-03-26T00:00:00,2023,General Government Sector,4.989756959
2006,A,0,IMF,SG_XPD_PROT,404,PT,2025-03-26T00:00:00,2023,General Government Sector,6.947797186
2007,A,0,IMF,SG_XPD_PROT,404,PT,2025-03-26T00:00:00,2023,General Government Sector,6.537297199
2008,A,0,IMF,SG_XPD_PROT,404,PT,2025-03-26T00:00:00,2023,General Government Sector,6.531531293
2009,A,0,IMF,SG_XPD_PROT,404,PT,2025-03-26T00:00:00,2023,General Government Sector,7.160422562
2010,A,0,IMF,SG_XPD_PROT,404,PT,2025-03-26T00:00:00,2023,General Government Sector,4.696580354
2011,A,0,IMF,SG_XPD_PROT,404,PT,2025-03-26T00:00:00,2023,General Government Sector,3.685563976
2012,A,0,IMF,SG_XPD_PROT,404,PT,2025-03-26T00:00:00,2023,General Government Sector,4.147701981
2013,A,0,IMF,SG_XPD_PROT,404,PT,2025-03-26T00:00:00,2023,General Government Sector,3.143384235
2017,A,0,IMF,SG_XPD_PROT,404,PT,2025-03-26T00:00:00,2023,General Government Sector,3.672549599
2018,A,0,IMF,SG_XPD_PROT,404,PT,2025-03-26T00:00:00,2023,General Government Sector,4.479341546
2019,A,0,IMF,SG_XPD_PROT,404,PT,2025-03-26T00:00:00,2023,General Government Sector,19.3452643
2020,A,0,IMF,SG_XPD_PROT,404,PT,2025-03-26T00:00:00,2023,General Government Sector,5.463727184
2021,A,0,IMF,SG_XPD_PROT,404,PT,2025-03-26T00:00:00,2023,General Government Sector,5.838898327
2022,A,0,IMF,SG_XPD_PROT,404,PT,2025-03-26T00:00:00,2023,General Government Sector,5.355428217
2023,A,0,IMF,SG_XPD_PROT,404,PT,2025-03-26T00:00:00,2023,General Government Sector,5.491282356
