Year,OBS_STATUS,UNIT_MULT,SOURCE_DETAIL,SERIES,REF_AREA,UNIT_MEASURE,DATA_LAST_UPDATE,TIME_DETAIL,Value
2009,A,0,"International Monetary Fund, Balance of Payments Statistics Yearbook and data files.",BN_KLT_PTXL_CD,404,USD,2025-03-19T00:00:00,2023,20885558.7852698
2010,A,0,"International Monetary Fund, Balance of Payments Statistics Yearbook and data files.",BN_KLT_PTXL_CD,404,USD,2025-03-19T00:00:00,2023,28958711.7341487
2011,A,0,"International Monetary Fund, Balance of Payments Statistics Yearbook and data files.",BN_KLT_PTXL_CD,404,USD,2025-03-19T00:00:00,2023,1712404.92622214
2012,A,0,"International Monetary Fund, Balance of Payments Statistics Yearbook and data files.",BN_KLT_PTXL_CD,404,USD,2025-03-19T00:00:00,2023,-217694034.012166
2013,A,0,"International Monetary Fund, Balance of Payments Statistics Yearbook and data files.",BN_KLT_PTXL_CD,404,USD,2025-03-19T00:00:00,2023,-270499782.38093
2014,A,0,"International Monetary Fund, Balance of Payments Statistics Yearbook and data files.",BN_KLT_PTXL_CD,404,USD,2025-03-19T00:00:00,2023,-3716854383.95284
2015,A,0,"International Monetary Fund, Balance of Payments Statistics Yearbook and data files.",BN_KLT_PTXL_CD,404,USD,2025-03-19T00:00:00,2023,155053165.783443
2016,A,0,"International Monetary Fund, Balance of Payments Statistics Yearbook and data files.",BN_KLT_PTXL_CD,404,USD,2025-03-19T00:00:00,2023,377524076.233994
2017,A,0,"International Monetary Fund, Balance of Payments Statistics Yearbook and data files.",BN_KLT_PTXL_CD,404,USD,2025-03-19T00:00:00,2023,731122697.464971
2018,A,0,"International Monetary Fund, Balance of Payments Statistics Yearbook and data files.",BN_KLT_PTXL_CD,404,USD,2025-03-19T00:00:00,2023,-649019598.36283
2019,A,0,"International Monetary Fund, Balance of Payments Statistics Yearbook and data files.",BN_KLT_PTXL_CD,404,USD,2025-03-19T00:00:00,2023,-458225331.280302
2020,A,0,"International Monetary Fund, Balance of Payments Statistics Yearbook and data files.",BN_KLT_PTXL_CD,404,USD,2025-03-19T00:00:00,2023,1313261222.20821
2021,A,0,"International Monetary Fund, Balance of Payments Statistics Yearbook and data files.",BN_KLT_PTXL_CD,404,USD,2025-03-19T00:00:00,2023,199502746.913574
2022,A,0,"International Monetary Fund, Balance of Payments Statistics Yearbook and data files.",BN_KLT_PTXL_CD,404,USD,2025-03-19T00:00:00,2023,706680011.209663
2023,A,0,"International Monetary Fund, Balance of Payments Statistics Yearbook and data files.",BN_KLT_PTXL_CD,404,USD,2025-03-19T00:00:00,2023,645515746.585989
2000,A,0,"International Monetary Fund, International Financial Statistics and Balance of Payments databases, World Bank, International Debt Statistics, and World Bank and OECD GDP estimates.",BX_KLT_DINV_WD_GD_ZS,404,PT,2025-03-19T00:00:00,2023,0.872896453431281
2001,A,0,"International Monetary Fund, International Financial Statistics and Balance of Payments databases, World Bank, International Debt Statistics, and World Bank and OECD GDP estimates.",BX_KLT_DINV_WD_GD_ZS,404,PT,2025-03-19T00:00:00,2023,0.0408333582871575
2002,A,0,"International Monetary Fund, International Financial Statistics and Balance of Payments databases, World Bank, International Debt Statistics, and World Bank and OECD GDP estimates.",BX_KLT_DINV_WD_GD_ZS,404,PT,2025-03-19T00:00:00,2023,0.210062364887451
2003,A,0,"International Monetary Fund, International Financial Statistics and Balance of Payments databases, World Bank, International Debt Statistics, and World Bank and OECD GDP estimates.",BX_KLT_DINV_WD_GD_ZS,404,PT,2025-03-19T00:00:00,2023,0.548412532071826
2004,A,0,"International Monetary Fund, International Financial Statistics and Balance of Payments databases, World Bank, International Debt Statistics, and World Bank and OECD GDP estimates.",BX_KLT_DINV_WD_GD_ZS,404,PT,2025-03-19T00:00:00,2023,0.286194263505208
2005,A,0,"International Monetary Fund, International Financial Statistics and Balance of Payments databases, World Bank, International Debt Statistics, and World Bank and OECD GDP estimates.",BX_KLT_DINV_WD_GD_ZS,404,PT,2025-03-19T00:00:00,2023,0.113202068934601
2006,A,0,"International Monetary Fund, International Financial Statistics and Balance of Payments databases, World Bank, International Debt Statistics, and World Bank and OECD GDP estimates.",BX_KLT_DINV_WD_GD_ZS,404,PT,2025-03-19T00:00:00,2023,0.196219632064753
2007,A,0,"International Monetary Fund, International Financial Statistics and Balance of Payments databases, World Bank, International Debt Statistics, and World Bank and OECD GDP estimates.",BX_KLT_DINV_WD_GD_ZS,404,PT,2025-03-19T00:00:00,2023,2.28124317373484
2008,A,0,"International Monetary Fund, International Financial Statistics and Balance of Payments databases, World Bank, International Debt Statistics, and World Bank and OECD GDP estimates.",BX_KLT_DINV_WD_GD_ZS,404,PT,2025-03-19T00:00:00,2023,0.266291327300955
2009,A,0,"International Monetary Fund, International Financial Statistics and Balance of Payments databases, World Bank, International Debt Statistics, and World Bank and OECD GDP estimates.",BX_KLT_DINV_WD_GD_ZS,404,PT,2025-03-19T00:00:00,2023,0.274534230856511
2010,A,0,"International Monetary Fund, International Financial Statistics and Balance of Payments databases, World Bank, International Debt Statistics, and World Bank and OECD GDP estimates.",BX_KLT_DINV_WD_GD_ZS,404,PT,2025-03-19T00:00:00,2023,0.392164287395035
2011,A,0,"International Monetary Fund, International Financial Statistics and Balance of Payments databases, World Bank, International Debt Statistics, and World Bank and OECD GDP estimates.",BX_KLT_DINV_WD_GD_ZS,404,PT,2025-03-19T00:00:00,2023,3.09471103381268
2012,A,0,"International Monetary Fund, International Financial Statistics and Balance of Payments databases, World Bank, International Debt Statistics, and World Bank and OECD GDP estimates.",BX_KLT_DINV_WD_GD_ZS,404,PT,2025-03-19T00:00:00,2023,2.44725940988928
2013,A,0,"International Monetary Fund, International Financial Statistics and Balance of Payments databases, World Bank, International Debt Statistics, and World Bank and OECD GDP estimates.",BX_KLT_DINV_WD_GD_ZS,404,PT,2025-03-19T00:00:00,2023,1.81417037253293
2014,A,0,"International Monetary Fund, International Financial Statistics and Balance of Payments databases, World Bank, International Debt Statistics, and World Bank and OECD GDP estimates.",BX_KLT_DINV_WD_GD_ZS,404,PT,2025-03-19T00:00:00,2023,1.20220842439577
2015,A,0,"International Monetary Fund, International Financial Statistics and Balance of Payments databases, World Bank, International Debt Statistics, and World Bank and OECD GDP estimates.",BX_KLT_DINV_WD_GD_ZS,404,PT,2025-03-19T00:00:00,2023,0.883799936312692
2016,A,0,"International Monetary Fund, International Financial Statistics and Balance of Payments databases, World Bank, International Debt Statistics, and World Bank and OECD GDP estimates.",BX_KLT_DINV_WD_GD_ZS,404,PT,2025-03-19T00:00:00,2023,0.627591266355583
2017,A,0,"International Monetary Fund, International Financial Statistics and Balance of Payments databases, World Bank, International Debt Statistics, and World Bank and OECD GDP estimates.",BX_KLT_DINV_WD_GD_ZS,404,PT,2025-03-19T00:00:00,2023,1.64083690398643
2018,A,0,"International Monetary Fund, International Financial Statistics and Balance of Payments databases, World Bank, International Debt Statistics, and World Bank and OECD GDP estimates.",BX_KLT_DINV_WD_GD_ZS,404,PT,2025-03-19T00:00:00,2023,0.832686217791619
2019,A,0,"International Monetary Fund, International Financial Statistics and Balance of Payments databases, World Bank, International Debt Statistics, and World Bank and OECD GDP estimates.",BX_KLT_DINV_WD_GD_ZS,404,PT,2025-03-19T00:00:00,2023,0.468168547481475
2020,A,0,"International Monetary Fund, International Financial Statistics and Balance of Payments databases, World Bank, International Debt Statistics, and World Bank and OECD GDP estimates.",BX_KLT_DINV_WD_GD_ZS,404,PT,2025-03-19T00:00:00,2023,-0.0053684543935162
2021,A,0,"International Monetary Fund, International Financial Statistics and Balance of Payments databases, World Bank, International Debt Statistics, and World Bank and OECD GDP estimates.",BX_KLT_DINV_WD_GD_ZS,404,PT,2025-03-19T00:00:00,2023,0.382593996518954
2022,A,0,"International Monetary Fund, International Financial Statistics and Balance of Payments databases, World Bank, International Debt Statistics, and World Bank and OECD GDP estimates.",BX_KLT_DINV_WD_GD_ZS,404,PT,2025-03-19T00:00:00,2023,0.691645983068062
2023,A,0,"International Monetary Fund, International Financial Statistics and Balance of Payments databases, World Bank, International Debt Statistics, and World Bank and OECD GDP estimates.",BX_KLT_DINV_WD_GD_ZS,404,PT,2025-03-19T00:00:00,2023,0.674542879122223
2000,A,0,"World Bank, International Debt Statistics.",DT_DOD_DECT_GN_ZS,404,PT,2025-03-19T00:00:00,2023,48.8816816711472
2001,A,0,"World Bank, International Debt Statistics.",DT_DOD_DECT_GN_ZS,404,PT,2025-03-19T00:00:00,2023,42.8030792314832
2002,A,0,"World Bank, International Debt Statistics.",DT_DOD_DECT_GN_ZS,404,PT,2025-03-19T00:00:00,2023,46.7971661071858
2003,A,0,"World Bank, International Debt Statistics.",DT_DOD_DECT_GN_ZS,404,PT,2025-03-19T00:00:00,2023,45.5616989858586
2004,A,0,"World Bank, International Debt Statistics.",DT_DOD_DECT_GN_ZS,404,PT,2025-03-19T00:00:00,2023,43.3540299808694
2005,A,0,"World Bank, International Debt Statistics.",DT_DOD_DECT_GN_ZS,404,PT,2025-03-19T00:00:00,2023,34.7059410831863
2006,A,0,"World Bank, International Debt Statistics.",DT_DOD_DECT_GN_ZS,404,PT,2025-03-19T00:00:00,2023,26.0902560577936
2007,A,0,"World Bank, International Debt Statistics.",DT_DOD_DECT_GN_ZS,404,PT,2025-03-19T00:00:00,2023,23.8155904871498
2008,A,0,"World Bank, International Debt Statistics.",DT_DOD_DECT_GN_ZS,404,PT,2025-03-19T00:00:00,2023,21.4473704486947
2009,A,0,"World Bank, International Debt Statistics.",DT_DOD_DECT_GN_ZS,404,PT,2025-03-19T00:00:00,2023,23.2191740274624
2010,A,0,"World Bank, International Debt Statistics.",DT_DOD_DECT_GN_ZS,404,PT,2025-03-19T00:00:00,2023,22.2953111640431
2011,A,0,"World Bank, International Debt Statistics.",DT_DOD_DECT_GN_ZS,404,PT,2025-03-19T00:00:00,2023,23.9314455090232
2012,A,0,"World Bank, International Debt Statistics.",DT_DOD_DECT_GN_ZS,404,PT,2025-03-19T00:00:00,2023,23.5760157767792
2013,A,0,"World Bank, International Debt Statistics.",DT_DOD_DECT_GN_ZS,404,PT,2025-03-19T00:00:00,2023,25.277644789086
2014,A,0,"World Bank, International Debt Statistics.",DT_DOD_DECT_GN_ZS,404,PT,2025-03-19T00:00:00,2023,27.916456980179
2015,A,0,"World Bank, International Debt Statistics.",DT_DOD_DECT_GN_ZS,404,PT,2025-03-19T00:00:00,2023,31.3058278228131
2016,A,0,"World Bank, International Debt Statistics.",DT_DOD_DECT_GN_ZS,404,PT,2025-03-19T00:00:00,2023,28.5315668521598
2017,A,0,"World Bank, International Debt Statistics.",DT_DOD_DECT_GN_ZS,404,PT,2025-03-19T00:00:00,2023,33.4901470475528
2018,A,0,"World Bank, International Debt Statistics.",DT_DOD_DECT_GN_ZS,404,PT,2025-03-19T00:00:00,2023,34.6140434138868
2019,A,0,"World Bank, International Debt Statistics.",DT_DOD_DECT_GN_ZS,404,PT,2025-03-19T00:00:00,2023,35.4042862038635
2020,A,0,"World Bank, International Debt Statistics.",DT_DOD_DECT_GN_ZS,404,PT,2025-03-19T00:00:00,2023,38.0454096339675
2021,A,0,"World Bank, International Debt Statistics.",DT_DOD_DECT_GN_ZS,404,PT,2025-03-19T00:00:00,2023,38.1042168095825
2022,A,0,"World Bank, International Debt Statistics.",DT_DOD_DECT_GN_ZS,404,PT,2025-03-19T00:00:00,2023,36.8769031537885
2023,A,0,"World Bank, International Debt Statistics.",DT_DOD_DECT_GN_ZS,404,PT,2025-03-19T00:00:00,2023,40.4232521954815
2006,A,0,"International Monetary Fund, Financial Soundness Indicators.",FB_BNK_CAPA_ZS,404,PT,2025-03-19T00:00:00,2022,10.6939644008148
2007,A,0,"International Monetary Fund, Financial Soundness Indicators.",FB_BNK_CAPA_ZS,404,PT,2025-03-19T00:00:00,2022,11.7940347730735
2008,A,0,"International Monetary Fund, Financial Soundness Indicators.",FB_BNK_CAPA_ZS,404,PT,2025-03-19T00:00:00,2022,10.2057561465961
2009,A,0,"International Monetary Fund, Financial Soundness Indicators.",FB_BNK_CAPA_ZS,404,PT,2025-03-19T00:00:00,2022,10.3597864602894
2010,A,0,"International Monetary Fund, Financial Soundness Indicators.",FB_BNK_CAPA_ZS,404,PT,2025-03-19T00:00:00,2022,11.6650560497003
2011,A,0,"International Monetary Fund, Financial Soundness Indicators.",FB_BNK_CAPA_ZS,404,PT,2025-03-19T00:00:00,2022,11.6037986210215
2012,A,0,"International Monetary Fund, Financial Soundness Indicators.",FB_BNK_CAPA_ZS,404,PT,2025-03-19T00:00:00,2022,11.3501147433653
2013,A,0,"International Monetary Fund, Financial Soundness Indicators.",FB_BNK_CAPA_ZS,404,PT,2025-03-19T00:00:00,2022,12.2408146491479
2014,A,0,"International Monetary Fund, Financial Soundness Indicators.",FB_BNK_CAPA_ZS,404,PT,2025-03-19T00:00:00,2022,12.6830392353155
2015,A,0,"International Monetary Fund, Financial Soundness Indicators.",FB_BNK_CAPA_ZS,404,PT,2025-03-19T00:00:00,2022,12.3616197576276
2016,A,0,"International Monetary Fund, Financial Soundness Indicators.",FB_BNK_CAPA_ZS,404,PT,2025-03-19T00:00:00,2022,12.9115541186028
2017,A,0,"International Monetary Fund, Financial Soundness Indicators.",FB_BNK_CAPA_ZS,404,PT,2025-03-19T00:00:00,2022,11.6584626144263
2018,A,0,"International Monetary Fund, Financial Soundness Indicators.",FB_BNK_CAPA_ZS,404,PT,2025-03-19T00:00:00,2022,13.1846993906256
2019,A,0,"International Monetary Fund, Financial Soundness Indicators.",FB_BNK_CAPA_ZS,404,PT,2025-03-19T00:00:00,2022,12.7606669939546
2020,A,0,"International Monetary Fund, Financial Soundness Indicators.",FB_BNK_CAPA_ZS,404,PT,2025-03-19T00:00:00,2022,12.2632002864526
2021,A,0,"International Monetary Fund, Financial Soundness Indicators.",FB_BNK_CAPA_ZS,404,PT,2025-03-19T00:00:00,2022,12.0701204406319
2022,A,0,"International Monetary Fund, Financial Soundness Indicators.",FB_BNK_CAPA_ZS,404,PT,2025-03-19T00:00:00,2022,11.431752726069
2000,A,0,"International Monetary Fund, International Financial Statistics and data files.",FI_RES_TOTL_MO,404,RO,2025-03-19T00:00:00,2023,2.73411154985089
2001,A,0,"International Monetary Fund, International Financial Statistics and data files.",FI_RES_TOTL_MO,404,RO,2025-03-19T00:00:00,2023,3.03115422003869
2002,A,0,"International Monetary Fund, International Financial Statistics and data files.",FI_RES_TOTL_MO,404,RO,2025-03-19T00:00:00,2023,3.16809045543055
2003,A,0,"International Monetary Fund, International Financial Statistics and data files.",FI_RES_TOTL_MO,404,RO,2025-03-19T00:00:00,2023,4.03534915529282
2004,A,0,"International Monetary Fund, International Financial Statistics and data files.",FI_RES_TOTL_MO,404,RO,2025-03-19T00:00:00,2023,3.33882804802791
2005,A,0,"International Monetary Fund, International Financial Statistics and data files.",FI_RES_TOTL_MO,404,RO,2025-03-19T00:00:00,2023,3.11957154190372
2006,A,0,"International Monetary Fund, International Financial Statistics and data files.",FI_RES_TOTL_MO,404,RO,2025-03-19T00:00:00,2023,3.47614201270207
2007,A,0,"International Monetary Fund, International Financial Statistics and data files.",FI_RES_TOTL_MO,404,RO,2025-03-19T00:00:00,2023,3.88514278671835
2008,A,0,"International Monetary Fund, International Financial Statistics and data files.",FI_RES_TOTL_MO,404,RO,2025-03-19T00:00:00,2023,2.7031114252704
2009,A,0,"International Monetary Fund, International Financial Statistics and data files.",FI_RES_TOTL_MO,404,RO,2025-03-19T00:00:00,2023,4.01198426826367
2010,A,0,"International Monetary Fund, International Financial Statistics and data files.",FI_RES_TOTL_MO,404,RO,2025-03-19T00:00:00,2023,3.75096597496823
2011,A,0,"International Monetary Fund, International Financial Statistics and data files.",FI_RES_TOTL_MO,404,RO,2025-03-19T00:00:00,2023,3.05887618096076
2012,A,0,"International Monetary Fund, International Financial Statistics and data files.",FI_RES_TOTL_MO,404,RO,2025-03-19T00:00:00,2023,3.68947261189703
2013,A,0,"International Monetary Fund, International Financial Statistics and data files.",FI_RES_TOTL_MO,404,RO,2025-03-19T00:00:00,2023,4.11793739565397
2014,A,0,"International Monetary Fund, International Financial Statistics and data files.",FI_RES_TOTL_MO,404,RO,2025-03-19T00:00:00,2023,4.36592170439432
2015,A,0,"International Monetary Fund, International Financial Statistics and data files.",FI_RES_TOTL_MO,404,RO,2025-03-19T00:00:00,2023,4.85820155529876
2016,A,0,"International Monetary Fund, International Financial Statistics and data files.",FI_RES_TOTL_MO,404,RO,2025-03-19T00:00:00,2023,5.24445206958816
2017,A,0,"International Monetary Fund, International Financial Statistics and data files.",FI_RES_TOTL_MO,404,RO,2025-03-19T00:00:00,2023,4.22919808384001
2018,A,0,"International Monetary Fund, International Financial Statistics and data files.",FI_RES_TOTL_MO,404,RO,2025-03-19T00:00:00,2023,4.50003970094331
2019,A,0,"International Monetary Fund, International Financial Statistics and data files.",FI_RES_TOTL_MO,404,RO,2025-03-19T00:00:00,2023,4.92067487098349
2020,A,0,"International Monetary Fund, International Financial Statistics and data files.",FI_RES_TOTL_MO,404,RO,2025-03-19T00:00:00,2023,5.37166140183109
2021,A,0,"International Monetary Fund, International Financial Statistics and data files.",FI_RES_TOTL_MO,404,RO,2025-03-19T00:00:00,2023,4.80083555877845
2022,A,0,"International Monetary Fund, International Financial Statistics and data files.",FI_RES_TOTL_MO,404,RO,2025-03-19T00:00:00,2023,3.60784604404895
2023,A,0,"International Monetary Fund, International Financial Statistics and data files.",FI_RES_TOTL_MO,404,RO,2025-03-19T00:00:00,2023,3.64969681800593
2000,A,0,"International Monetary Fund, International Financial Statistics and data files.",FM_LBL_BMNY_IR_ZS,404,RO,2025-03-19T00:00:00,2023,4.97602349127871
2001,A,0,"International Monetary Fund, International Financial Statistics and data files.",FM_LBL_BMNY_IR_ZS,404,RO,2025-03-19T00:00:00,2023,4.29710667034731
2002,A,0,"International Monetary Fund, International Financial Statistics and data files.",FM_LBL_BMNY_IR_ZS,404,RO,2025-03-19T00:00:00,2023,4.69697850003206
2003,A,0,"International Monetary Fund, International Financial Statistics and data files.",FM_LBL_BMNY_IR_ZS,404,RO,2025-03-19T00:00:00,2023,3.92426088931971
2004,A,0,"International Monetary Fund, International Financial Statistics and data files.",FM_LBL_BMNY_IR_ZS,404,RO,2025-03-19T00:00:00,2023,4.16561792622776
2005,A,0,"International Monetary Fund, International Financial Statistics and data files.",FM_LBL_BMNY_IR_ZS,404,RO,2025-03-19T00:00:00,2023,4.05221973114658
2006,A,0,"International Monetary Fund, International Financial Statistics and data files.",FM_LBL_BMNY_IR_ZS,404,RO,2025-03-19T00:00:00,2023,3.69857678133907
2007,A,0,"International Monetary Fund, International Financial Statistics and data files.",FM_LBL_BMNY_IR_ZS,404,RO,2025-03-19T00:00:00,2023,3.43494073685563
2008,A,0,"International Monetary Fund, International Financial Statistics and data files.",FM_LBL_BMNY_IR_ZS,404,RO,2025-03-19T00:00:00,2023,4.50168227117344
2009,A,0,"International Monetary Fund, International Financial Statistics and data files.",FM_LBL_BMNY_IR_ZS,404,RO,2025-03-19T00:00:00,2023,3.50631603214575
2010,A,0,"International Monetary Fund, International Financial Statistics and data files.",FM_LBL_BMNY_IR_ZS,404,RO,2025-03-19T00:00:00,2023,3.73160318444397
2011,A,0,"International Monetary Fund, International Financial Statistics and data files.",FM_LBL_BMNY_IR_ZS,404,RO,2025-03-19T00:00:00,2023,4.01859702347275
2012,A,0,"International Monetary Fund, International Financial Statistics and data files.",FM_LBL_BMNY_IR_ZS,404,RO,2025-03-19T00:00:00,2023,3.60650589680656
2013,A,0,"International Monetary Fund, International Financial Statistics and data files.",FM_LBL_BMNY_IR_ZS,404,RO,2025-03-19T00:00:00,2023,3.53207250017491
2014,A,0,"International Monetary Fund, International Financial Statistics and data files.",FM_LBL_BMNY_IR_ZS,404,RO,2025-03-19T00:00:00,2023,3.66830453992007
2015,A,0,"International Monetary Fund, International Financial Statistics and data files.",FM_LBL_BMNY_IR_ZS,404,RO,2025-03-19T00:00:00,2023,3.99543372214354
2016,A,0,"International Monetary Fund, International Financial Statistics and data files.",FM_LBL_BMNY_IR_ZS,404,RO,2025-03-19T00:00:00,2023,3.99412502619705
2017,A,0,"International Monetary Fund, International Financial Statistics and data files.",FM_LBL_BMNY_IR_ZS,404,RO,2025-03-19T00:00:00,2023,4.40698263014837
2018,A,0,"International Monetary Fund, International Financial Statistics and data files.",FM_LBL_BMNY_IR_ZS,404,RO,2025-03-19T00:00:00,2023,4.44503253789779
2019,A,0,"International Monetary Fund, International Financial Statistics and data files.",FM_LBL_BMNY_IR_ZS,404,RO,2025-03-19T00:00:00,2023,4.19212039308075
2020,A,0,"International Monetary Fund, International Financial Statistics and data files.",FM_LBL_BMNY_IR_ZS,404,RO,2025-03-19T00:00:00,2023,4.99845400243119
2021,A,0,"International Monetary Fund, International Financial Statistics and data files.",FM_LBL_BMNY_IR_ZS,404,RO,2025-03-19T00:00:00,2023,4.50664703340371
2022,A,0,"International Monetary Fund, International Financial Statistics and data files.",FM_LBL_BMNY_IR_ZS,404,RO,2025-03-19T00:00:00,2023,5.3680924456542
2023,A,0,"International Monetary Fund, International Financial Statistics and data files.",FM_LBL_BMNY_IR_ZS,404,RO,2025-03-19T00:00:00,2023,5.88722123730243
