Year,OBS_STATUS,UNIT_MULT,COMMENT_OBS,SOURCE_DETAIL,SERIES,REF_AREA,UNIT_MEASURE,DATA_LAST_UPDATE,TIME_DETAIL,Value
2007,A,0,Excluding Private non-profit;Break in series with previous year for which data are available,UNESCO Institute for Statistics.  Data extracted on 25 February 2025.,GB_XPD_RSDV,404,PT,2025-03-05T00:00:00,2023,0.35521
2010,A,0,Excluding Private non-profit;Break in series with previous year for which data are available,UNESCO Institute for Statistics.  Data extracted on 25 February 2025.,GB_XPD_RSDV,404,PT,2025-03-05T00:00:00,2023,0.69222
2022,A,0,Excluding Private non-profit;Break in series with previous year for which data are available,UNESCO Institute for Statistics.  Data extracted on 25 February 2025.,GB_XPD_RSDV,404,PT,2025-03-05T00:00:00,2023,0.41019
2023,A,0,Excluding Private non-profit;Break in series with previous year for which data are available,UNESCO Institute for Statistics.  Data extracted on 25 February 2025.,GB_XPD_RSDV,404,PT,2025-03-05T00:00:00,2023,0.80874
