Year,OBS_STATUS,UNIT_MULT,BASE_PER,COMMENT_OBS,SOURCE_DETAIL,SERIES,REF_AREA,SEX,UNIT_MEASURE,DATA_LAST_UPDATE,TIME_DETAIL,Value
2005,O,0,2017,NaN = A figure was not provided,NA,SI_AGR_LSFP,404,None,CON_PPP_USD,2025-03-21T00:00:00,2022,1772.21
2005,O,0,2017,NaN = A figure was not provided,NA,SI_AGR_LSFP,404,F,CON_PPP_USD,2025-03-21T00:00:00,2022,1775.36
2005,O,0,2017,NaN = A figure was not provided,NA,SI_AGR_LSFP,404,M,CON_PPP_USD,2025-03-21T00:00:00,2022,1771.14
2005,O,0,2017,NaN = A figure was not provided,NA,SI_AGR_SSFP,404,None,CON_PPP_USD,2025-03-21T00:00:00,2022,844.76
2005,O,0,2017,NaN = A figure was not provided,NA,SI_AGR_SSFP,404,F,CON_PPP_USD,2025-03-21T00:00:00,2022,746.46
2005,O,0,2017,NaN = A figure was not provided,NA,SI_AGR_SSFP,404,M,CON_PPP_USD,2025-03-21T00:00:00,2022,900.56
