Year,OBS_STATUS,UNIT_MULT,COMMENT_OBS,SOURCE_DETAIL,SERIES,REF_AREA,UNIT_MEASURE,DATA_LAST_UPDATE,TIME_DETAIL,Value
2000,A,0,General Government Sector,IMF,GC_GOB_TAXD,404,PT,2025-03-26T00:00:00,2023,94.84902019
2001,A,0,General Government Sector,IMF,GC_GOB_TAXD,404,PT,2025-03-26T00:00:00,2023,91.87165698
2002,A,0,General Government Sector,IMF,GC_GOB_TAXD,404,PT,2025-03-26T00:00:00,2023,83.75427785
2003,A,0,General Government Sector,IMF,GC_GOB_TAXD,404,PT,2025-03-26T00:00:00,2023,77.96380109
2004,A,0,General Government Sector,IMF,GC_GOB_TAXD,404,PT,2025-03-26T00:00:00,2023,74.68727185
2005,A,0,General Government Sector,IMF,GC_GOB_TAXD,404,PT,2025-03-26T00:00:00,2023,94.35477237
2006,A,0,General Government Sector,IMF,GC_GOB_TAXD,404,PT,2025-03-26T00:00:00,2023,79.27422483
2007,A,0,General Government Sector,IMF,GC_GOB_TAXD,404,PT,2025-03-26T00:00:00,2023,78.85150222
2008,A,0,General Government Sector,IMF,GC_GOB_TAXD,404,PT,2025-03-26T00:00:00,2023,75.05822849
2009,A,0,General Government Sector,IMF,GC_GOB_TAXD,404,PT,2025-03-26T00:00:00,2023,72.89255505
2010,A,0,General Government Sector,IMF,GC_GOB_TAXD,404,PT,2025-03-26T00:00:00,2023,72.39357707
2011,A,0,General Government Sector,IMF,GC_GOB_TAXD,404,PT,2025-03-26T00:00:00,2023,76.47839395
2012,A,0,General Government Sector,IMF,GC_GOB_TAXD,404,PT,2025-03-26T00:00:00,2023,72.91474332
2013,A,0,General Government Sector,IMF,GC_GOB_TAXD,404,PT,2025-03-26T00:00:00,2023,69.37172008
2014,A,0,General Government Sector,IMF,GC_GOB_TAXD,404,PT,2025-03-26T00:00:00,2023,63.01812565
2015,A,0,General Government Sector,IMF,GC_GOB_TAXD,404,PT,2025-03-26T00:00:00,2023,52.60058024
2016,A,0,General Government Sector,IMF,GC_GOB_TAXD,404,PT,2025-03-26T00:00:00,2023,56.76726719
2017,A,0,General Government Sector,IMF,GC_GOB_TAXD,404,PT,2025-03-26T00:00:00,2023,47.39972835
2018,A,0,General Government Sector,IMF,GC_GOB_TAXD,404,PT,2025-03-26T00:00:00,2023,53.71354148
2019,A,0,General Government Sector,IMF,GC_GOB_TAXD,404,PT,2025-03-26T00:00:00,2023,65.14275347
2020,A,0,General Government Sector,IMF,GC_GOB_TAXD,404,PT,2025-03-26T00:00:00,2023,59.69851217
2021,A,0,General Government Sector,IMF,GC_GOB_TAXD,404,PT,2025-03-26T00:00:00,2023,51.70771909
2022,A,0,General Government Sector,IMF,GC_GOB_TAXD,404,PT,2025-03-26T00:00:00,2023,56.67506297
2023,A,0,General Government Sector,IMF,GC_GOB_TAXD,404,PT,2025-03-26T00:00:00,2023,61.60254411
