Year,OBS_STATUS,UNIT_MULT,SOURCE_DETAIL,SERIES,REF_AREA,UNIT_MEASURE,DATA_LAST_UPDATE,TIME_DETAIL,Value
2016,A,0,IMF,FI_FSI_FSKA,404,PT,2025-03-26T00:00:00,2023,12.91155412
2017,A,0,IMF,FI_FSI_FSKA,404,PT,2025-03-26T00:00:00,2023,11.65846261
2018,A,0,IMF,FI_FSI_FSKA,404,PT,2025-03-26T00:00:00,2023,13.18469939
2019,A,0,IMF,FI_FSI_FSKA,404,PT,2025-03-26T00:00:00,2023,12.76066699
2020,A,0,IMF,FI_FSI_FSKA,404,PT,2025-03-26T00:00:00,2023,12.26320029
2021,A,0,IMF,FI_FSI_FSKA,404,PT,2025-03-26T00:00:00,2023,12.07012044
2022,A,0,IMF,FI_FSI_FSKA,404,PT,2025-03-26T00:00:00,2023,11.43175273
2023,A,0,IMF,FI_FSI_FSKA,404,PT,2025-03-26T00:00:00,2023,10.43340793
2006,A,0,IMF,FI_FSI_FSKNL,404,PT,2025-03-26T00:00:00,2023,-12.58634081
2007,A,0,IMF,FI_FSI_FSKNL,404,PT,2025-03-26T00:00:00,2023,4.887236356
2008,A,0,IMF,FI_FSI_FSKNL,404,PT,2025-03-26T00:00:00,2023,25.09467958
2009,A,0,IMF,FI_FSI_FSKNL,404,PT,2025-03-26T00:00:00,2023,16.91864706
2010,A,0,IMF,FI_FSI_FSKNL,404,PT,2025-03-26T00:00:00,2023,9.374276487
2011,A,0,IMF,FI_FSI_FSKNL,404,PT,2025-03-26T00:00:00,2023,11.39815687
2012,A,0,IMF,FI_FSI_FSKNL,404,PT,2025-03-26T00:00:00,2023,11.7813257
2013,A,0,IMF,FI_FSI_FSKNL,404,PT,2025-03-26T00:00:00,2023,13.22098175
2014,A,0,IMF,FI_FSI_FSKNL,404,PT,2025-03-26T00:00:00,2023,14.59519166
2015,A,0,IMF,FI_FSI_FSKNL,404,PT,2025-03-26T00:00:00,2023,17.55685159
2016,A,0,IMF,FI_FSI_FSKNL,404,PT,2025-03-26T00:00:00,2023,17.51073903
2017,A,0,IMF,FI_FSI_FSKNL,404,PT,2025-03-26T00:00:00,2023,24.49536443
2018,A,0,IMF,FI_FSI_FSKNL,404,PT,2025-03-26T00:00:00,2023,30.05347908
2019,A,0,IMF,FI_FSI_FSKNL,404,PT,2025-03-26T00:00:00,2023,21.29413854
2020,A,0,IMF,FI_FSI_FSKNL,404,PT,2025-03-26T00:00:00,2023,21.61407281
2021,A,0,IMF,FI_FSI_FSKNL,404,PT,2025-03-26T00:00:00,2023,18.36253901
2022,A,0,IMF,FI_FSI_FSKNL,404,PT,2025-03-26T00:00:00,2023,18.40515221
2023,A,0,IMF,FI_FSI_FSKNL,404,PT,2025-03-26T00:00:00,2023,25.67534026
2006,A,0,IMF,FI_FSI_FSKRTC,404,PT,2025-03-26T00:00:00,2023,15.91442324
2007,A,0,IMF,FI_FSI_FSKRTC,404,PT,2025-03-26T00:00:00,2023,18.0741512
2008,A,0,IMF,FI_FSI_FSKRTC,404,PT,2025-03-26T00:00:00,2023,16.86543429
2009,A,0,IMF,FI_FSI_FSKRTC,404,PT,2025-03-26T00:00:00,2023,17.37007507
2010,A,0,IMF,FI_FSI_FSKRTC,404,PT,2025-03-26T00:00:00,2023,18.65253967
2011,A,0,IMF,FI_FSI_FSKRTC,404,PT,2025-03-26T00:00:00,2023,17.31332532
2012,A,0,IMF,FI_FSI_FSKRTC,404,PT,2025-03-26T00:00:00,2023,18.10978405
2013,A,0,IMF,FI_FSI_FSKRTC,404,PT,2025-03-26T00:00:00,2023,19.42278937
2014,A,0,IMF,FI_FSI_FSKRTC,404,PT,2025-03-26T00:00:00,2023,15.93248855
2015,A,0,IMF,FI_FSI_FSKRTC,404,PT,2025-03-26T00:00:00,2023,18.19751768
2016,A,0,IMF,FI_FSI_FSKRTC,404,PT,2025-03-26T00:00:00,2023,16.93957363
2017,A,0,IMF,FI_FSI_FSKRTC,404,PT,2025-03-26T00:00:00,2023,14.6918527
2018,A,0,IMF,FI_FSI_FSKRTC,404,PT,2025-03-26T00:00:00,2023,17.22891761
2019,A,0,IMF,FI_FSI_FSKRTC,404,PT,2025-03-26T00:00:00,2023,16.7845994
2020,A,0,IMF,FI_FSI_FSKRTC,404,PT,2025-03-26T00:00:00,2023,16.72250472
2021,A,0,IMF,FI_FSI_FSKRTC,404,PT,2025-03-26T00:00:00,2023,16.74187649
2022,A,0,IMF,FI_FSI_FSKRTC,404,PT,2025-03-26T00:00:00,2023,16.14666126
2023,A,0,IMF,FI_FSI_FSKRTC,404,PT,2025-03-26T00:00:00,2023,15.09908652
2008,A,0,IMF,FI_FSI_FSSNO,404,PT,2025-03-26T00:00:00,2023,18.43557648
2009,A,0,IMF,FI_FSI_FSSNO,404,PT,2025-03-26T00:00:00,2023,-6.299474658
2010,A,0,IMF,FI_FSI_FSSNO,404,PT,2025-03-26T00:00:00,2023,12.47797489
2011,A,0,IMF,FI_FSI_FSSNO,404,PT,2025-03-26T00:00:00,2023,9.841371421
2012,A,0,IMF,FI_FSI_FSSNO,404,PT,2025-03-26T00:00:00,2023,5.753769809
2013,A,0,IMF,FI_FSI_FSSNO,404,PT,2025-03-26T00:00:00,2023,-3.073972117
2014,A,0,IMF,FI_FSI_FSSNO,404,PT,2025-03-26T00:00:00,2023,4.365833832
2015,A,0,IMF,FI_FSI_FSSNO,404,PT,2025-03-26T00:00:00,2023,2.728629777
2016,A,0,IMF,FI_FSI_FSSNO,404,PT,2025-03-26T00:00:00,2023,6.718624612
2017,A,0,IMF,FI_FSI_FSSNO,404,PT,2025-03-26T00:00:00,2023,2.366213837
2018,A,0,IMF,FI_FSI_FSSNO,404,PT,2025-03-26T00:00:00,2023,3.192533262
2019,A,0,IMF,FI_FSI_FSSNO,404,PT,2025-03-26T00:00:00,2023,-0.306208187
2020,A,0,IMF,FI_FSI_FSSNO,404,PT,2025-03-26T00:00:00,2023,-0.034986709
2021,A,0,IMF,FI_FSI_FSSNO,404,PT,2025-03-26T00:00:00,2023,-0.488892207
2022,A,0,IMF,FI_FSI_FSSNO,404,PT,2025-03-26T00:00:00,2023,-1.615288565
2023,A,0,IMF,FI_FSI_FSSNO,404,PT,2025-03-26T00:00:00,2023,-0.211955556
