Year,OBS_STATUS,UNIT_MULT,COMMENT_OBS,SOURCE_DETAIL,SERIES,REF_AREA,UNIT_MEASURE,DATA_LAST_UPDATE,TIME_DETAIL,Value
2000,A,0,Officially reported data,FAO. Global Forest Resources Assessment 2020 and FAOSTAT,AG_LND_FRST,404,PT,2025-03-21T00:00:00,2020,6.96
2010,A,0,Officially reported data,FAO. Global Forest Resources Assessment 2020 and FAOSTAT,AG_LND_FRST,404,PT,2025-03-21T00:00:00,2020,6.35
2015,A,0,Officially reported data,FAO. Global Forest Resources Assessment 2020 and FAOSTAT,AG_LND_FRST,404,PT,2025-03-21T00:00:00,2020,6.19
2016,A,0,Officially reported data,FAO. Global Forest Resources Assessment 2020 and FAOSTAT,AG_LND_FRST,404,PT,2025-03-21T00:00:00,2020,6.24
2017,A,0,Officially reported data,FAO. Global Forest Resources Assessment 2020 and FAOSTAT,AG_LND_FRST,404,PT,2025-03-21T00:00:00,2020,6.29
2018,A,0,Officially reported data,FAO. Global Forest Resources Assessment 2020 and FAOSTAT,AG_LND_FRST,404,PT,2025-03-21T00:00:00,2020,6.34
2019,A,0,Officially reported data,FAO. Global Forest Resources Assessment 2020 and FAOSTAT,AG_LND_FRST,404,PT,2025-03-21T00:00:00,2020,6.34
2020,A,0,Officially reported data,FAO. Global Forest Resources Assessment 2020 and FAOSTAT,AG_LND_FRST,404,PT,2025-03-21T00:00:00,2020,6.34
2000,A,3,Officially reported data,FAO. Global Forest Resources Assessment 2020,AG_LND_FRSTN,404,HA,2025-03-21T00:00:00,2020,3961.19
2010,A,3,Officially reported data,FAO. Global Forest Resources Assessment 2020,AG_LND_FRSTN,404,HA,2025-03-21T00:00:00,2020,3616.34
2015,A,3,Officially reported data,FAO. Global Forest Resources Assessment 2020,AG_LND_FRSTN,404,HA,2025-03-21T00:00:00,2020,3522.41
2016,A,3,Officially reported data,FAO. Global Forest Resources Assessment 2020,AG_LND_FRSTN,404,HA,2025-03-21T00:00:00,2020,3551.97
2017,A,3,Officially reported data,FAO. Global Forest Resources Assessment 2020,AG_LND_FRSTN,404,HA,2025-03-21T00:00:00,2020,3581.53
2018,A,3,Officially reported data,FAO. Global Forest Resources Assessment 2020,AG_LND_FRSTN,404,HA,2025-03-21T00:00:00,2020,3611.09
2019,A,3,Officially reported data,FAO. Global Forest Resources Assessment 2020,AG_LND_FRSTN,404,HA,2025-03-21T00:00:00,2020,3611.09
2020,A,3,Officially reported data,FAO. Global Forest Resources Assessment 2020,AG_LND_FRSTN,404,HA,2025-03-21T00:00:00,2020,3611.09
2000,I,3,,FAO. FAOSTAT,AG_LND_TOTL,404,HA,2025-03-21T00:00:00,2020,56914.0
2010,I,3,,FAO. FAOSTAT,AG_LND_TOTL,404,HA,2025-03-21T00:00:00,2020,56914.0
2015,I,3,,FAO. FAOSTAT,AG_LND_TOTL,404,HA,2025-03-21T00:00:00,2020,56914.0
2016,I,3,,FAO. FAOSTAT,AG_LND_TOTL,404,HA,2025-03-21T00:00:00,2020,56914.0
2017,I,3,,FAO. FAOSTAT,AG_LND_TOTL,404,HA,2025-03-21T00:00:00,2020,56914.0
2018,I,3,,FAO. FAOSTAT,AG_LND_TOTL,404,HA,2025-03-21T00:00:00,2020,56914.0
2019,I,3,,FAO. FAOSTAT,AG_LND_TOTL,404,HA,2025-03-21T00:00:00,2020,56914.0
2020,I,3,,FAO. FAOSTAT,AG_LND_TOTL,404,HA,2025-03-21T00:00:00,2020,56914.0
