Year,OBS_STATUS,UNIT_MULT,UPPER_BOUND,LOWER_BOUND,SOURCE_DETAIL,SERIES,REF_AREA,SEX,AGE,UNIT_MEASURE,DATA_LAST_UPDATE,TIME_DETAIL,Value
2006,A,0,55.3,13,WHO Global Health Observatory (https://www.who.int/data/gho/),SH_STA_ANEM_NPRG,404,F,Y15T49,PT,2025-03-25T00:00:00,2023,28.3
2007,A,0,55.3,13,WHO Global Health Observatory (https://www.who.int/data/gho/),SH_STA_ANEM_NPRG,404,F,Y15T49,PT,2025-03-25T00:00:00,2023,27.7
2008,A,0,55.3,13,WHO Global Health Observatory (https://www.who.int/data/gho/),SH_STA_ANEM_NPRG,404,F,Y15T49,PT,2025-03-25T00:00:00,2023,27.1
2009,A,0,55.3,13,WHO Global Health Observatory (https://www.who.int/data/gho/),SH_STA_ANEM_NPRG,404,F,Y15T49,PT,2025-03-25T00:00:00,2023,26.6
2010,A,0,55.3,13,WHO Global Health Observatory (https://www.who.int/data/gho/),SH_STA_ANEM_NPRG,404,F,Y15T49,PT,2025-03-25T00:00:00,2023,26.3
2011,A,0,55.3,13,WHO Global Health Observatory (https://www.who.int/data/gho/),SH_STA_ANEM_NPRG,404,F,Y15T49,PT,2025-03-25T00:00:00,2023,26.1
2012,A,0,55.3,13,WHO Global Health Observatory (https://www.who.int/data/gho/),SH_STA_ANEM_NPRG,404,F,Y15T49,PT,2025-03-25T00:00:00,2023,26.1
2013,A,0,55.3,13,WHO Global Health Observatory (https://www.who.int/data/gho/),SH_STA_ANEM_NPRG,404,F,Y15T49,PT,2025-03-25T00:00:00,2023,26.3
2014,A,0,55.3,13,WHO Global Health Observatory (https://www.who.int/data/gho/),SH_STA_ANEM_NPRG,404,F,Y15T49,PT,2025-03-25T00:00:00,2023,26.6
2015,A,0,55.3,13,WHO Global Health Observatory (https://www.who.int/data/gho/),SH_STA_ANEM_NPRG,404,F,Y15T49,PT,2025-03-25T00:00:00,2023,26.9
2016,A,0,55.3,13,WHO Global Health Observatory (https://www.who.int/data/gho/),SH_STA_ANEM_NPRG,404,F,Y15T49,PT,2025-03-25T00:00:00,2023,27.2
2017,A,0,55.3,13,WHO Global Health Observatory (https://www.who.int/data/gho/),SH_STA_ANEM_NPRG,404,F,Y15T49,PT,2025-03-25T00:00:00,2023,27.7
2018,A,0,55.3,13,WHO Global Health Observatory (https://www.who.int/data/gho/),SH_STA_ANEM_NPRG,404,F,Y15T49,PT,2025-03-25T00:00:00,2023,28.1
2019,A,0,55.3,13,WHO Global Health Observatory (https://www.who.int/data/gho/),SH_STA_ANEM_NPRG,404,F,Y15T49,PT,2025-03-25T00:00:00,2023,28.6
2020,A,0,55.3,13,WHO Global Health Observatory (https://www.who.int/data/gho/),SH_STA_ANEM_NPRG,404,F,Y15T49,PT,2025-03-25T00:00:00,2023,29.2
2021,A,0,55.3,13,WHO Global Health Observatory (https://www.who.int/data/gho/),SH_STA_ANEM_NPRG,404,F,Y15T49,PT,2025-03-25T00:00:00,2023,29.9
2022,A,0,55.3,13,WHO Global Health Observatory (https://www.who.int/data/gho/),SH_STA_ANEM_NPRG,404,F,Y15T49,PT,2025-03-25T00:00:00,2023,30.7
2023,A,0,55.3,13,WHO Global Health Observatory (https://www.who.int/data/gho/),SH_STA_ANEM_NPRG,404,F,Y15T49,PT,2025-03-25T00:00:00,2023,31.7
2000,A,0,60.1,21.4,WHO Global Health Observatory (https://www.who.int/data/gho/),SH_STA_ANEM_PREG,404,F,Y15T49,PT,2025-03-25T00:00:00,2023,45.8
2001,A,0,60.1,21.4,WHO Global Health Observatory (https://www.who.int/data/gho/),SH_STA_ANEM_PREG,404,F,Y15T49,PT,2025-03-25T00:00:00,2023,45.1
2002,A,0,60.1,21.4,WHO Global Health Observatory (https://www.who.int/data/gho/),SH_STA_ANEM_PREG,404,F,Y15T49,PT,2025-03-25T00:00:00,2023,44.5
2003,A,0,60.1,21.4,WHO Global Health Observatory (https://www.who.int/data/gho/),SH_STA_ANEM_PREG,404,F,Y15T49,PT,2025-03-25T00:00:00,2023,43.8
2004,A,0,60.1,21.4,WHO Global Health Observatory (https://www.who.int/data/gho/),SH_STA_ANEM_PREG,404,F,Y15T49,PT,2025-03-25T00:00:00,2023,43.1
2005,A,0,60.1,21.4,WHO Global Health Observatory (https://www.who.int/data/gho/),SH_STA_ANEM_PREG,404,F,Y15T49,PT,2025-03-25T00:00:00,2023,42.3
2006,A,0,60.1,21.4,WHO Global Health Observatory (https://www.who.int/data/gho/),SH_STA_ANEM_PREG,404,F,Y15T49,PT,2025-03-25T00:00:00,2023,41.6
2007,A,0,60.1,21.4,WHO Global Health Observatory (https://www.who.int/data/gho/),SH_STA_ANEM_PREG,404,F,Y15T49,PT,2025-03-25T00:00:00,2023,40.9
2008,A,0,60.1,21.4,WHO Global Health Observatory (https://www.who.int/data/gho/),SH_STA_ANEM_PREG,404,F,Y15T49,PT,2025-03-25T00:00:00,2023,40.2
2009,A,0,60.1,21.4,WHO Global Health Observatory (https://www.who.int/data/gho/),SH_STA_ANEM_PREG,404,F,Y15T49,PT,2025-03-25T00:00:00,2023,39.6
2010,A,0,60.1,21.4,WHO Global Health Observatory (https://www.who.int/data/gho/),SH_STA_ANEM_PREG,404,F,Y15T49,PT,2025-03-25T00:00:00,2023,39.1
2011,A,0,60.1,21.4,WHO Global Health Observatory (https://www.who.int/data/gho/),SH_STA_ANEM_PREG,404,F,Y15T49,PT,2025-03-25T00:00:00,2023,38.8
2012,A,0,60.1,21.4,WHO Global Health Observatory (https://www.who.int/data/gho/),SH_STA_ANEM_PREG,404,F,Y15T49,PT,2025-03-25T00:00:00,2023,38.6
2013,A,0,60.1,21.4,WHO Global Health Observatory (https://www.who.int/data/gho/),SH_STA_ANEM_PREG,404,F,Y15T49,PT,2025-03-25T00:00:00,2023,38.5
2014,A,0,60.1,21.4,WHO Global Health Observatory (https://www.who.int/data/gho/),SH_STA_ANEM_PREG,404,F,Y15T49,PT,2025-03-25T00:00:00,2023,38.5
2015,A,0,60.1,21.4,WHO Global Health Observatory (https://www.who.int/data/gho/),SH_STA_ANEM_PREG,404,F,Y15T49,PT,2025-03-25T00:00:00,2023,38.5
2016,A,0,60.1,21.4,WHO Global Health Observatory (https://www.who.int/data/gho/),SH_STA_ANEM_PREG,404,F,Y15T49,PT,2025-03-25T00:00:00,2023,38.5
2017,A,0,60.1,21.4,WHO Global Health Observatory (https://www.who.int/data/gho/),SH_STA_ANEM_PREG,404,F,Y15T49,PT,2025-03-25T00:00:00,2023,38.6
2018,A,0,60.1,21.4,WHO Global Health Observatory (https://www.who.int/data/gho/),SH_STA_ANEM_PREG,404,F,Y15T49,PT,2025-03-25T00:00:00,2023,38.7
2019,A,0,60.1,21.4,WHO Global Health Observatory (https://www.who.int/data/gho/),SH_STA_ANEM_PREG,404,F,Y15T49,PT,2025-03-25T00:00:00,2023,38.8
2020,A,0,60.1,21.4,WHO Global Health Observatory (https://www.who.int/data/gho/),SH_STA_ANEM_PREG,404,F,Y15T49,PT,2025-03-25T00:00:00,2023,38.9
2021,A,0,60.1,21.4,WHO Global Health Observatory (https://www.who.int/data/gho/),SH_STA_ANEM_PREG,404,F,Y15T49,PT,2025-03-25T00:00:00,2023,39.1
2022,A,0,60.1,21.4,WHO Global Health Observatory (https://www.who.int/data/gho/),SH_STA_ANEM_PREG,404,F,Y15T49,PT,2025-03-25T00:00:00,2023,39.5
2023,A,0,60.1,21.4,WHO Global Health Observatory (https://www.who.int/data/gho/),SH_STA_ANEM_PREG,404,F,Y15T49,PT,2025-03-25T00:00:00,2023,39.8
