Year,OBS_STATUS,UNIT_MULT,COMMENT_OBS,SOURCE_DETAIL,SERIES,REF_AREA,UNIT_MEASURE,DATA_LAST_UPDATE,TIME_DETAIL,Value
2017,A,0,,ITPGRFA Secretariat,ER_CBD_ORSPGRFA,404,NUMBER,2025-09-18T00:00:00,2024,0
2018,A,0,,ITPGRFA Secretariat,ER_CBD_ORSPGRFA,404,NUMBER,2025-09-18T00:00:00,2024,0
2019,A,0,,ITPGRFA Secretariat,ER_CBD_ORSPGRFA,404,NUMBER,2025-09-18T00:00:00,2024,0
2020,A,0,,ITPGRFA Secretariat,ER_CBD_ORSPGRFA,404,NUMBER,2025-09-18T00:00:00,2024,0
2021,A,0,,ITPGRFA Secretariat,ER_CBD_ORSPGRFA,404,NUMBER,2025-09-18T00:00:00,2024,0
2022,A,0,,ITPGRFA Secretariat,ER_CBD_ORSPGRFA,404,NUMBER,2025-09-18T00:00:00,2024,0
2023,A,0,,ITPGRFA Secretariat,ER_CBD_ORSPGRFA,404,NUMBER,2025-09-18T00:00:00,2024,0
2024,A,0,,ITPGRFA Secretariat,ER_CBD_ORSPGRFA,404,NUMBER,2025-09-18T00:00:00,2024,0
2012,A,0,,ITPGRFA Secretariat,ER_CBD_PTYPGRFA,404,NUMBER,2025-09-18T00:00:00,2024,1
2013,A,0,,ITPGRFA Secretariat,ER_CBD_PTYPGRFA,404,NUMBER,2025-09-18T00:00:00,2024,1
2014,A,0,,ITPGRFA Secretariat,ER_CBD_PTYPGRFA,404,NUMBER,2025-09-18T00:00:00,2024,1
2015,A,0,,ITPGRFA Secretariat,ER_CBD_PTYPGRFA,404,NUMBER,2025-09-18T00:00:00,2024,1
2016,A,0,,ITPGRFA Secretariat,ER_CBD_PTYPGRFA,404,NUMBER,2025-09-18T00:00:00,2024,1
2017,A,0,,ITPGRFA Secretariat,ER_CBD_PTYPGRFA,404,NUMBER,2025-09-18T00:00:00,2024,1
2018,A,0,,ITPGRFA Secretariat,ER_CBD_PTYPGRFA,404,NUMBER,2025-09-18T00:00:00,2024,1
2019,A,0,,ITPGRFA Secretariat,ER_CBD_PTYPGRFA,404,NUMBER,2025-09-18T00:00:00,2024,1
2020,A,0,,ITPGRFA Secretariat,ER_CBD_PTYPGRFA,404,NUMBER,2025-09-18T00:00:00,2024,1
2021,A,0,,ITPGRFA Secretariat,ER_CBD_PTYPGRFA,404,NUMBER,2025-09-18T00:00:00,2024,1
2022,A,0,,ITPGRFA Secretariat,ER_CBD_PTYPGRFA,404,NUMBER,2025-09-18T00:00:00,2024,1
2023,A,0,,ITPGRFA Secretariat,ER_CBD_PTYPGRFA,404,NUMBER,2025-09-18T00:00:00,2024,1
2024,A,0,,ITPGRFA Secretariat,ER_CBD_PTYPGRFA,404,NUMBER,2025-09-18T00:00:00,2024,1
2012,A,0,Cumulative value.,ITPGRFA Secretariat,ER_CBD_SMTA,404,NUMBER,2025-09-18T00:00:00,2024,350
2013,A,0,Cumulative value.,ITPGRFA Secretariat,ER_CBD_SMTA,404,NUMBER,2025-09-18T00:00:00,2024,411
2014,A,0,Cumulative value.,ITPGRFA Secretariat,ER_CBD_SMTA,404,NUMBER,2025-09-18T00:00:00,2024,496
2015,A,0,Cumulative value.,ITPGRFA Secretariat,ER_CBD_SMTA,404,NUMBER,2025-09-18T00:00:00,2024,591
2016,A,0,Cumulative value.,ITPGRFA Secretariat,ER_CBD_SMTA,404,NUMBER,2025-09-18T00:00:00,2024,742
2017,A,0,Cumulative value.,ITPGRFA Secretariat,ER_CBD_SMTA,404,NUMBER,2025-09-18T00:00:00,2024,1080
2018,A,0,Cumulative value.,ITPGRFA Secretariat,ER_CBD_SMTA,404,NUMBER,2025-09-18T00:00:00,2024,1373
2019,A,0,Cumulative value.,ITPGRFA Secretariat,ER_CBD_SMTA,404,NUMBER,2025-09-18T00:00:00,2024,1614
2020,A,0,Cumulative value.,ITPGRFA Secretariat,ER_CBD_SMTA,404,NUMBER,2025-09-18T00:00:00,2024,1903
2021,A,0,Cumulative value.,ITPGRFA Secretariat,ER_CBD_SMTA,404,NUMBER,2025-09-18T00:00:00,2024,1950
2022,A,0,Cumulative value.,ITPGRFA Secretariat,ER_CBD_SMTA,404,NUMBER,2025-09-18T00:00:00,2024,2027
2023,A,0,Cumulative value.,ITPGRFA Secretariat,ER_CBD_SMTA,404,NUMBER,2025-09-18T00:00:00,2024,2085
2024,A,0,Cumulative value.,ITPGRFA Secretariat,ER_CBD_SMTA,404,NUMBER,2025-09-18T00:00:00,2024,2112
