Year,OBS_STATUS,UNIT_MULT,SOURCE_DETAIL,SERIES,REF_AREA,SEX,AGE,UNIT_MEASURE,DATA_LAST_UPDATE,TIME_DETAIL,Value
2019,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_IMRTN,404,M,Y0,NUMBER,2025-03-19T00:00:00,2023,30007.0
2020,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_IMRTN,404,M,Y0,NUMBER,2025-03-19T00:00:00,2023,29646.0
2021,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_IMRTN,404,M,Y0,NUMBER,2025-03-19T00:00:00,2023,29471.0
2022,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_IMRTN,404,M,Y0,NUMBER,2025-03-19T00:00:00,2023,29303.0
2023,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_IMRTN,404,M,Y0,NUMBER,2025-03-19T00:00:00,2023,28769.0
2000,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORT,404,None,Y0T4,PER_1000_LIVE_BIRTHS,2025-03-19T00:00:00,2023,96.3
2001,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORT,404,None,Y0T4,PER_1000_LIVE_BIRTHS,2025-03-19T00:00:00,2023,91.6
2002,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORT,404,None,Y0T4,PER_1000_LIVE_BIRTHS,2025-03-19T00:00:00,2023,86.6
2003,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORT,404,None,Y0T4,PER_1000_LIVE_BIRTHS,2025-03-19T00:00:00,2023,81.6
2004,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORT,404,None,Y0T4,PER_1000_LIVE_BIRTHS,2025-03-19T00:00:00,2023,76.6
2005,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORT,404,None,Y0T4,PER_1000_LIVE_BIRTHS,2025-03-19T00:00:00,2023,71.5
2006,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORT,404,None,Y0T4,PER_1000_LIVE_BIRTHS,2025-03-19T00:00:00,2023,67.1
2007,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORT,404,None,Y0T4,PER_1000_LIVE_BIRTHS,2025-03-19T00:00:00,2023,63.2
2008,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORT,404,None,Y0T4,PER_1000_LIVE_BIRTHS,2025-03-19T00:00:00,2023,58.2
2009,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORT,404,None,Y0T4,PER_1000_LIVE_BIRTHS,2025-03-19T00:00:00,2023,55.4
2010,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORT,404,None,Y0T4,PER_1000_LIVE_BIRTHS,2025-03-19T00:00:00,2023,53.5
2011,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORT,404,None,Y0T4,PER_1000_LIVE_BIRTHS,2025-03-19T00:00:00,2023,52.2
2012,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORT,404,None,Y0T4,PER_1000_LIVE_BIRTHS,2025-03-19T00:00:00,2023,51.2
2013,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORT,404,None,Y0T4,PER_1000_LIVE_BIRTHS,2025-03-19T00:00:00,2023,50.0
2014,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORT,404,None,Y0T4,PER_1000_LIVE_BIRTHS,2025-03-19T00:00:00,2023,48.8
2015,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORT,404,None,Y0T4,PER_1000_LIVE_BIRTHS,2025-03-19T00:00:00,2023,47.4
2016,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORT,404,None,Y0T4,PER_1000_LIVE_BIRTHS,2025-03-19T00:00:00,2023,46.0
2017,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORT,404,None,Y0T4,PER_1000_LIVE_BIRTHS,2025-03-19T00:00:00,2023,45.3
2018,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORT,404,None,Y0T4,PER_1000_LIVE_BIRTHS,2025-03-19T00:00:00,2023,44.3
2019,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORT,404,None,Y0T4,PER_1000_LIVE_BIRTHS,2025-03-19T00:00:00,2023,43.3
2020,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORT,404,None,Y0T4,PER_1000_LIVE_BIRTHS,2025-03-19T00:00:00,2023,42.8
2021,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORT,404,None,Y0T4,PER_1000_LIVE_BIRTHS,2025-03-19T00:00:00,2023,41.9
2022,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORT,404,None,Y0T4,PER_1000_LIVE_BIRTHS,2025-03-19T00:00:00,2023,41.1
2023,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORT,404,None,Y0T4,PER_1000_LIVE_BIRTHS,2025-03-19T00:00:00,2023,39.9
2000,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORT,404,F,Y0T4,PER_1000_LIVE_BIRTHS,2025-03-19T00:00:00,2023,90.0
2001,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORT,404,F,Y0T4,PER_1000_LIVE_BIRTHS,2025-03-19T00:00:00,2023,85.2
2002,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORT,404,F,Y0T4,PER_1000_LIVE_BIRTHS,2025-03-19T00:00:00,2023,80.3
2003,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORT,404,F,Y0T4,PER_1000_LIVE_BIRTHS,2025-03-19T00:00:00,2023,75.4
2004,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORT,404,F,Y0T4,PER_1000_LIVE_BIRTHS,2025-03-19T00:00:00,2023,70.6
2005,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORT,404,F,Y0T4,PER_1000_LIVE_BIRTHS,2025-03-19T00:00:00,2023,65.6
2006,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORT,404,F,Y0T4,PER_1000_LIVE_BIRTHS,2025-03-19T00:00:00,2023,61.4
2007,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORT,404,F,Y0T4,PER_1000_LIVE_BIRTHS,2025-03-19T00:00:00,2023,57.6
2008,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORT,404,F,Y0T4,PER_1000_LIVE_BIRTHS,2025-03-19T00:00:00,2023,52.9
2009,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORT,404,F,Y0T4,PER_1000_LIVE_BIRTHS,2025-03-19T00:00:00,2023,50.1
2010,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORT,404,F,Y0T4,PER_1000_LIVE_BIRTHS,2025-03-19T00:00:00,2023,48.3
2011,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORT,404,F,Y0T4,PER_1000_LIVE_BIRTHS,2025-03-19T00:00:00,2023,47.1
2012,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORT,404,F,Y0T4,PER_1000_LIVE_BIRTHS,2025-03-19T00:00:00,2023,46.1
2013,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORT,404,F,Y0T4,PER_1000_LIVE_BIRTHS,2025-03-19T00:00:00,2023,44.9
2014,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORT,404,F,Y0T4,PER_1000_LIVE_BIRTHS,2025-03-19T00:00:00,2023,43.8
2015,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORT,404,F,Y0T4,PER_1000_LIVE_BIRTHS,2025-03-19T00:00:00,2023,42.6
2016,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORT,404,F,Y0T4,PER_1000_LIVE_BIRTHS,2025-03-19T00:00:00,2023,41.3
2017,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORT,404,F,Y0T4,PER_1000_LIVE_BIRTHS,2025-03-19T00:00:00,2023,40.5
2018,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORT,404,F,Y0T4,PER_1000_LIVE_BIRTHS,2025-03-19T00:00:00,2023,39.6
2019,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORT,404,F,Y0T4,PER_1000_LIVE_BIRTHS,2025-03-19T00:00:00,2023,38.7
2020,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORT,404,F,Y0T4,PER_1000_LIVE_BIRTHS,2025-03-19T00:00:00,2023,38.2
2021,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORT,404,F,Y0T4,PER_1000_LIVE_BIRTHS,2025-03-19T00:00:00,2023,37.5
2022,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORT,404,F,Y0T4,PER_1000_LIVE_BIRTHS,2025-03-19T00:00:00,2023,36.7
2023,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORT,404,F,Y0T4,PER_1000_LIVE_BIRTHS,2025-03-19T00:00:00,2023,35.6
2000,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORT,404,M,Y0T4,PER_1000_LIVE_BIRTHS,2025-03-19T00:00:00,2023,102.4
2001,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORT,404,M,Y0T4,PER_1000_LIVE_BIRTHS,2025-03-19T00:00:00,2023,97.6
2002,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORT,404,M,Y0T4,PER_1000_LIVE_BIRTHS,2025-03-19T00:00:00,2023,92.6
2003,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORT,404,M,Y0T4,PER_1000_LIVE_BIRTHS,2025-03-19T00:00:00,2023,87.4
2004,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORT,404,M,Y0T4,PER_1000_LIVE_BIRTHS,2025-03-19T00:00:00,2023,82.3
2005,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORT,404,M,Y0T4,PER_1000_LIVE_BIRTHS,2025-03-19T00:00:00,2023,77.1
2006,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORT,404,M,Y0T4,PER_1000_LIVE_BIRTHS,2025-03-19T00:00:00,2023,72.4
2007,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORT,404,M,Y0T4,PER_1000_LIVE_BIRTHS,2025-03-19T00:00:00,2023,68.4
2008,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORT,404,M,Y0T4,PER_1000_LIVE_BIRTHS,2025-03-19T00:00:00,2023,63.3
2009,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORT,404,M,Y0T4,PER_1000_LIVE_BIRTHS,2025-03-19T00:00:00,2023,60.4
2010,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORT,404,M,Y0T4,PER_1000_LIVE_BIRTHS,2025-03-19T00:00:00,2023,58.4
2011,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORT,404,M,Y0T4,PER_1000_LIVE_BIRTHS,2025-03-19T00:00:00,2023,57.1
2012,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORT,404,M,Y0T4,PER_1000_LIVE_BIRTHS,2025-03-19T00:00:00,2023,56.1
2013,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORT,404,M,Y0T4,PER_1000_LIVE_BIRTHS,2025-03-19T00:00:00,2023,54.8
2014,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORT,404,M,Y0T4,PER_1000_LIVE_BIRTHS,2025-03-19T00:00:00,2023,53.5
2015,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORT,404,M,Y0T4,PER_1000_LIVE_BIRTHS,2025-03-19T00:00:00,2023,52.0
2016,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORT,404,M,Y0T4,PER_1000_LIVE_BIRTHS,2025-03-19T00:00:00,2023,50.5
2017,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORT,404,M,Y0T4,PER_1000_LIVE_BIRTHS,2025-03-19T00:00:00,2023,49.8
2018,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORT,404,M,Y0T4,PER_1000_LIVE_BIRTHS,2025-03-19T00:00:00,2023,48.6
2019,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORT,404,M,Y0T4,PER_1000_LIVE_BIRTHS,2025-03-19T00:00:00,2023,47.6
2020,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORT,404,M,Y0T4,PER_1000_LIVE_BIRTHS,2025-03-19T00:00:00,2023,47.1
2021,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORT,404,M,Y0T4,PER_1000_LIVE_BIRTHS,2025-03-19T00:00:00,2023,46.2
2022,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORT,404,M,Y0T4,PER_1000_LIVE_BIRTHS,2025-03-19T00:00:00,2023,45.3
2023,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORT,404,M,Y0T4,PER_1000_LIVE_BIRTHS,2025-03-19T00:00:00,2023,44.0
2000,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORTN,404,None,Y0T4,NUMBER,2025-03-19T00:00:00,2023,113674.0
2001,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORTN,404,None,Y0T4,NUMBER,2025-03-19T00:00:00,2023,111199.0
2002,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORTN,404,None,Y0T4,NUMBER,2025-03-19T00:00:00,2023,108051.0
2003,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORTN,404,None,Y0T4,NUMBER,2025-03-19T00:00:00,2023,104238.0
2004,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORTN,404,None,Y0T4,NUMBER,2025-03-19T00:00:00,2023,100159.0
2005,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORTN,404,None,Y0T4,NUMBER,2025-03-19T00:00:00,2023,95739.0
2006,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORTN,404,None,Y0T4,NUMBER,2025-03-19T00:00:00,2023,91945.0
2007,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORTN,404,None,Y0T4,NUMBER,2025-03-19T00:00:00,2023,88748.0
2008,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORTN,404,None,Y0T4,NUMBER,2025-03-19T00:00:00,2023,83650.0
2009,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORTN,404,None,Y0T4,NUMBER,2025-03-19T00:00:00,2023,81165.0
2010,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORTN,404,None,Y0T4,NUMBER,2025-03-19T00:00:00,2023,79331.0
2011,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORTN,404,None,Y0T4,NUMBER,2025-03-19T00:00:00,2023,77675.0
2012,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORTN,404,None,Y0T4,NUMBER,2025-03-19T00:00:00,2023,75785.0
2013,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORTN,404,None,Y0T4,NUMBER,2025-03-19T00:00:00,2023,73204.0
2014,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORTN,404,None,Y0T4,NUMBER,2025-03-19T00:00:00,2023,70893.0
2015,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORTN,404,None,Y0T4,NUMBER,2025-03-19T00:00:00,2023,68728.0
2016,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORTN,404,None,Y0T4,NUMBER,2025-03-19T00:00:00,2023,66644.0
2017,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORTN,404,None,Y0T4,NUMBER,2025-03-19T00:00:00,2023,65516.0
2018,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORTN,404,None,Y0T4,NUMBER,2025-03-19T00:00:00,2023,64113.0
2019,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORTN,404,None,Y0T4,NUMBER,2025-03-19T00:00:00,2023,62446.0
2020,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORTN,404,None,Y0T4,NUMBER,2025-03-19T00:00:00,2023,61641.0
2021,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORTN,404,None,Y0T4,NUMBER,2025-03-19T00:00:00,2023,60826.0
2022,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORTN,404,None,Y0T4,NUMBER,2025-03-19T00:00:00,2023,60224.0
2023,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORTN,404,None,Y0T4,NUMBER,2025-03-19T00:00:00,2023,59036.0
2000,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORTN,404,F,Y0T4,NUMBER,2025-03-19T00:00:00,2023,52615.0
2001,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORTN,404,F,Y0T4,NUMBER,2025-03-19T00:00:00,2023,51305.0
2002,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORTN,404,F,Y0T4,NUMBER,2025-03-19T00:00:00,2023,49692.0
2003,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORTN,404,F,Y0T4,NUMBER,2025-03-19T00:00:00,2023,47810.0
2004,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORTN,404,F,Y0T4,NUMBER,2025-03-19T00:00:00,2023,45758.0
2005,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORTN,404,F,Y0T4,NUMBER,2025-03-19T00:00:00,2023,43590.0
2006,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORTN,404,F,Y0T4,NUMBER,2025-03-19T00:00:00,2023,41750.0
2007,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORTN,404,F,Y0T4,NUMBER,2025-03-19T00:00:00,2023,40169.0
2008,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORTN,404,F,Y0T4,NUMBER,2025-03-19T00:00:00,2023,37675.0
2009,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORTN,404,F,Y0T4,NUMBER,2025-03-19T00:00:00,2023,36397.0
2010,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORTN,404,F,Y0T4,NUMBER,2025-03-19T00:00:00,2023,35518.0
2011,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORTN,404,F,Y0T4,NUMBER,2025-03-19T00:00:00,2023,34735.0
2012,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORTN,404,F,Y0T4,NUMBER,2025-03-19T00:00:00,2023,33790.0
2013,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORTN,404,F,Y0T4,NUMBER,2025-03-19T00:00:00,2023,32600.0
2014,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORTN,404,F,Y0T4,NUMBER,2025-03-19T00:00:00,2023,31568.0
2015,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORTN,404,F,Y0T4,NUMBER,2025-03-19T00:00:00,2023,30630.0
2016,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORTN,404,F,Y0T4,NUMBER,2025-03-19T00:00:00,2023,29657.0
2017,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORTN,404,F,Y0T4,NUMBER,2025-03-19T00:00:00,2023,29087.0
2018,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORTN,404,F,Y0T4,NUMBER,2025-03-19T00:00:00,2023,28451.0
2019,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORTN,404,F,Y0T4,NUMBER,2025-03-19T00:00:00,2023,27676.0
2020,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORTN,404,F,Y0T4,NUMBER,2025-03-19T00:00:00,2023,27316.0
2021,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORTN,404,F,Y0T4,NUMBER,2025-03-19T00:00:00,2023,26944.0
2022,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORTN,404,F,Y0T4,NUMBER,2025-03-19T00:00:00,2023,26635.0
2023,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORTN,404,F,Y0T4,NUMBER,2025-03-19T00:00:00,2023,26110.0
2000,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORTN,404,M,Y0T4,NUMBER,2025-03-19T00:00:00,2023,61059.0
2001,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORTN,404,M,Y0T4,NUMBER,2025-03-19T00:00:00,2023,59894.0
2002,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORTN,404,M,Y0T4,NUMBER,2025-03-19T00:00:00,2023,58359.0
2003,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORTN,404,M,Y0T4,NUMBER,2025-03-19T00:00:00,2023,56428.0
2004,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORTN,404,M,Y0T4,NUMBER,2025-03-19T00:00:00,2023,54401.0
2005,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORTN,404,M,Y0T4,NUMBER,2025-03-19T00:00:00,2023,52149.0
2006,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORTN,404,M,Y0T4,NUMBER,2025-03-19T00:00:00,2023,50195.0
2007,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORTN,404,M,Y0T4,NUMBER,2025-03-19T00:00:00,2023,48579.0
2008,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORTN,404,M,Y0T4,NUMBER,2025-03-19T00:00:00,2023,45975.0
2009,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORTN,404,M,Y0T4,NUMBER,2025-03-19T00:00:00,2023,44768.0
2010,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORTN,404,M,Y0T4,NUMBER,2025-03-19T00:00:00,2023,43813.0
2011,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORTN,404,M,Y0T4,NUMBER,2025-03-19T00:00:00,2023,42940.0
2012,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORTN,404,M,Y0T4,NUMBER,2025-03-19T00:00:00,2023,41995.0
2013,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORTN,404,M,Y0T4,NUMBER,2025-03-19T00:00:00,2023,40604.0
2014,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORTN,404,M,Y0T4,NUMBER,2025-03-19T00:00:00,2023,39325.0
2015,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORTN,404,M,Y0T4,NUMBER,2025-03-19T00:00:00,2023,38098.0
2016,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORTN,404,M,Y0T4,NUMBER,2025-03-19T00:00:00,2023,36987.0
2017,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_MORTN,404,M,Y0T4,NUMBER,2025-03-19T00:00:00,2023,36429.0
