Year,OBS_STATUS,UNIT_MULT,COMMENT_OBS,SOURCE_DETAIL,SERIES,REF_AREA,SEX,AGE,UNIT_MEASURE,DATA_LAST_UPDATE,TIME_DETAIL,Value
2022,A,0,Mandera County could not be visited due to insecurity,DHS 2022,VC_VAW_SXVLN,404,F,Y18T29,PT,2025-03-24T00:00:00,2022,4.9
2022,A,0,Mandera County could not be visited due to insecurity,DHS 2022,VC_VAW_SXVLN,404,M,Y18T29,PT,2025-03-24T00:00:00,2022,2.6
