Year,OBS_STATUS,UNIT_MULT,COMMENT_OBS,SOURCE_DETAIL,SERIES,REF_AREA,COMPOSITE_BREAKDOWN,UNIT_MEASURE,DATA_LAST_UPDATE,TIME_DETAIL,Value
2014,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MNRVFLC,404,None,PT,2025-05-13T00:00:00,2019-2023,9.94164
2015,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MNRVFLC,404,None,PT,2025-05-13T00:00:00,2019-2023,21.85447
2016,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MNRVFLC,404,None,PT,2025-05-13T00:00:00,2019-2023,13.08154
2017,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MNRVFLC,404,None,PT,2025-05-13T00:00:00,2019-2023,21.7036
2018,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MNRVFLC,404,None,PT,2025-05-13T00:00:00,2019-2023,5.84367
2019,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MNRVFLC,404,None,PT,2025-05-13T00:00:00,2019-2023,6.35379
2020,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MNRVFLC,404,None,PT,2025-05-13T00:00:00,2019-2023,-5.41542
2021,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MNRVFLC,404,None,PT,2025-05-13T00:00:00,2019-2023,26.60842
2022,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MNRVFLC,404,None,PT,2025-05-13T00:00:00,2019-2023,21.03208
2023,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MNRVFLC,404,None,PT,2025-05-13T00:00:00,2019-2023,22.90231
2024,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MNRVFLC,404,None,PT,2025-05-13T00:00:00,2019-2023,6.90218
2005,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MNRVFLN,404,None,M3_PER_SEC,2025-05-13T00:00:00,2019-2023,4902.11084
2006,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MNRVFLN,404,None,M3_PER_SEC,2025-05-13T00:00:00,2019-2023,5559.00977
2007,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MNRVFLN,404,None,M3_PER_SEC,2025-05-13T00:00:00,2019-2023,5122.28613
2008,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MNRVFLN,404,None,M3_PER_SEC,2025-05-13T00:00:00,2019-2023,5545.51807
2009,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MNRVFLN,404,None,M3_PER_SEC,2025-05-13T00:00:00,2019-2023,5429.9458
2010,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MNRVFLN,404,None,M3_PER_SEC,2025-05-13T00:00:00,2019-2023,5174.8208
2011,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MNRVFLN,404,None,M3_PER_SEC,2025-05-13T00:00:00,2019-2023,5574.94287
2012,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MNRVFLN,404,None,M3_PER_SEC,2025-05-13T00:00:00,2019-2023,5472.39893
2013,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MNRVFLN,404,None,M3_PER_SEC,2025-05-13T00:00:00,2019-2023,5317.37207
2014,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MNRVFLN,404,None,M3_PER_SEC,2025-05-13T00:00:00,2019-2023,6035.45801
2015,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MNRVFLN,404,None,M3_PER_SEC,2025-05-13T00:00:00,2019-2023,6689.43604
2016,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MNRVFLN,404,None,M3_PER_SEC,2025-05-13T00:00:00,2019-2023,6207.8291
2017,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MNRVFLN,404,None,M3_PER_SEC,2025-05-13T00:00:00,2019-2023,6681.15381
2018,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MNRVFLN,404,None,M3_PER_SEC,2025-05-13T00:00:00,2019-2023,5810.49219
2019,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MNRVFLN,404,None,M3_PER_SEC,2025-05-13T00:00:00,2019-2023,5838.49609
2020,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MNRVFLN,404,None,M3_PER_SEC,2025-05-13T00:00:00,2019-2023,5192.40283
2021,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MNRVFLN,404,None,M3_PER_SEC,2025-05-13T00:00:00,2019-2023,6950.41309
2022,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MNRVFLN,404,None,M3_PER_SEC,2025-05-13T00:00:00,2019-2023,6644.28906
2023,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MNRVFLN,404,None,M3_PER_SEC,2025-05-13T00:00:00,2019-2023,6746.95898
2024,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MNRVFLN,404,None,M3_PER_SEC,2025-05-13T00:00:00,2019-2023,5868.60107
2005,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MXRVFLC,404,None,PT,2025-05-13T00:00:00,2019-2023,-8.60704
2006,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MXRVFLC,404,None,PT,2025-05-13T00:00:00,2019-2023,-6.8196
2007,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MXRVFLC,404,None,PT,2025-05-13T00:00:00,2019-2023,-3.1114
2008,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MXRVFLC,404,None,PT,2025-05-13T00:00:00,2019-2023,-0.15276
2009,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MXRVFLC,404,None,PT,2025-05-13T00:00:00,2019-2023,-10.05941
2010,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MXRVFLC,404,None,PT,2025-05-13T00:00:00,2019-2023,-18.59276
2011,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MXRVFLC,404,None,PT,2025-05-13T00:00:00,2019-2023,-13.5363
2012,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MXRVFLC,404,None,PT,2025-05-13T00:00:00,2019-2023,-14.75407
2013,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MXRVFLC,404,None,PT,2025-05-13T00:00:00,2019-2023,-12.16918
2014,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MXRVFLC,404,None,PT,2025-05-13T00:00:00,2019-2023,0.73594
2015,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MXRVFLC,404,None,PT,2025-05-13T00:00:00,2019-2023,7.62288
2016,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MXRVFLC,404,None,PT,2025-05-13T00:00:00,2019-2023,4.00531
2017,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MXRVFLC,404,None,PT,2025-05-13T00:00:00,2019-2023,3.73661
2018,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MXRVFLC,404,None,PT,2025-05-13T00:00:00,2019-2023,1.10679
2019,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MXRVFLC,404,None,PT,2025-05-13T00:00:00,2019-2023,5.68668
2020,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MXRVFLC,404,None,PT,2025-05-13T00:00:00,2019-2023,19.57695
2021,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MXRVFLC,404,None,PT,2025-05-13T00:00:00,2019-2023,31.17809
2022,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MXRVFLC,404,None,PT,2025-05-13T00:00:00,2019-2023,26.35553
2023,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MXRVFLC,404,None,PT,2025-05-13T00:00:00,2019-2023,20.97619
2024,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MXRVFLC,404,None,PT,2025-05-13T00:00:00,2019-2023,10.33301
2005,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MXRVFLN,404,None,M3_PER_SEC,2025-05-13T00:00:00,2019-2023,100031.6016
2006,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MXRVFLN,404,None,M3_PER_SEC,2025-05-13T00:00:00,2019-2023,101988.0
2007,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MXRVFLN,404,None,M3_PER_SEC,2025-05-13T00:00:00,2019-2023,106046.7031
2008,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MXRVFLN,404,None,M3_PER_SEC,2025-05-13T00:00:00,2019-2023,109285.0
2009,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MXRVFLN,404,None,M3_PER_SEC,2025-05-13T00:00:00,2019-2023,98441.95313
2010,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MXRVFLN,404,None,M3_PER_SEC,2025-05-13T00:00:00,2019-2023,89102.00781
2011,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MXRVFLN,404,None,M3_PER_SEC,2025-05-13T00:00:00,2019-2023,94636.42188
2012,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MXRVFLN,404,None,M3_PER_SEC,2025-05-13T00:00:00,2019-2023,93303.54688
2013,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MXRVFLN,404,None,M3_PER_SEC,2025-05-13T00:00:00,2019-2023,96132.75781
2014,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MXRVFLN,404,None,M3_PER_SEC,2025-05-13T00:00:00,2019-2023,110257.7031
2015,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MXRVFLN,404,None,M3_PER_SEC,2025-05-13T00:00:00,2019-2023,117795.6016
2016,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MXRVFLN,404,None,M3_PER_SEC,2025-05-13T00:00:00,2019-2023,113836.1016
2017,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MXRVFLN,404,None,M3_PER_SEC,2025-05-13T00:00:00,2019-2023,113542.0
2018,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MXRVFLN,404,None,M3_PER_SEC,2025-05-13T00:00:00,2019-2023,110663.6016
2019,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MXRVFLN,404,None,M3_PER_SEC,2025-05-13T00:00:00,2019-2023,115676.3984
2020,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MXRVFLN,404,None,M3_PER_SEC,2025-05-13T00:00:00,2019-2023,130879.6016
2021,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MXRVFLN,404,None,M3_PER_SEC,2025-05-13T00:00:00,2019-2023,143577.2969
2022,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MXRVFLN,404,None,M3_PER_SEC,2025-05-13T00:00:00,2019-2023,138298.9063
2023,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MXRVFLN,404,None,M3_PER_SEC,2025-05-13T00:00:00,2019-2023,132411.0938
2024,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_RVR_MXRVFLN,404,None,M3_PER_SEC,2025-05-13T00:00:00,2019-2023,120761.8984
2021,A,0,,Ramsar National Report COP14,EN_WBE_INWTL,404,None,KM2,2022-03-18T00:00:00,2018-2021,26416.9
2007,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_WBE_MANGC,404,None,PT,2023-03-30T00:00:00,2020,-1.1104
2008,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_WBE_MANGC,404,None,PT,2023-03-30T00:00:00,2020,-1.61913
2009,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_WBE_MANGC,404,None,PT,2023-03-30T00:00:00,2020,-1.17326
2010,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_WBE_MANGC,404,None,PT,2023-03-30T00:00:00,2020,-1.05022
2015,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_WBE_MANGC,404,None,PT,2023-03-30T00:00:00,2020,-1.5563
2016,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_WBE_MANGC,404,None,PT,2023-03-30T00:00:00,2020,-2.07049
2017,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_WBE_MANGC,404,None,PT,2023-03-30T00:00:00,2020,-1.88349
2018,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_WBE_MANGC,404,None,PT,2023-03-30T00:00:00,2020,-1.20539
2019,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_WBE_MANGC,404,None,PT,2023-03-30T00:00:00,2020,-0.8474
2020,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_WBE_MANGC,404,None,PT,2023-03-30T00:00:00,2020,-1.02008
2000,A,0,Represent 1996 proxy,Global Surface Water Explorer extraction for UN Environment Programme,EN_WBE_MANGN,404,None,KM2,2023-03-30T00:00:00,2020,549.90448
2007,A,0,Represent 1996 proxy,Global Surface Water Explorer extraction for UN Environment Programme,EN_WBE_MANGN,404,None,KM2,2023-03-30T00:00:00,2020,543.79832
2008,A,0,Represent 1996 proxy,Global Surface Water Explorer extraction for UN Environment Programme,EN_WBE_MANGN,404,None,KM2,2023-03-30T00:00:00,2020,541.00081
2009,A,0,Represent 1996 proxy,Global Surface Water Explorer extraction for UN Environment Programme,EN_WBE_MANGN,404,None,KM2,2023-03-30T00:00:00,2020,543.45267
2010,A,0,Represent 1996 proxy,Global Surface Water Explorer extraction for UN Environment Programme,EN_WBE_MANGN,404,None,KM2,2023-03-30T00:00:00,2020,544.12925
2015,A,0,Represent 1996 proxy,Global Surface Water Explorer extraction for UN Environment Programme,EN_WBE_MANGN,404,None,KM2,2023-03-30T00:00:00,2020,541.3463
2016,A,0,Represent 1996 proxy,Global Surface Water Explorer extraction for UN Environment Programme,EN_WBE_MANGN,404,None,KM2,2023-03-30T00:00:00,2020,538.51877
2017,A,0,Represent 1996 proxy,Global Surface Water Explorer extraction for UN Environment Programme,EN_WBE_MANGN,404,None,KM2,2023-03-30T00:00:00,2020,539.5471
2018,A,0,Represent 1996 proxy,Global Surface Water Explorer extraction for UN Environment Programme,EN_WBE_MANGN,404,None,KM2,2023-03-30T00:00:00,2020,543.276
2019,A,0,Represent 1996 proxy,Global Surface Water Explorer extraction for UN Environment Programme,EN_WBE_MANGN,404,None,KM2,2023-03-30T00:00:00,2020,545.2446
2020,A,0,Represent 1996 proxy,Global Surface Water Explorer extraction for UN Environment Programme,EN_WBE_MANGN,404,None,KM2,2023-03-30T00:00:00,2020,544.29503
2017,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_WBE_WTLN,404,None,KM2,2023-03-30T00:00:00,2016-2018,4348.9564
2017,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_WBE_WTLP,404,None,PT,2023-03-30T00:00:00,2016-2018,0.74
